-2.000000000000000000e+00 1.110442562984510252e-03 2.220882386071953464e-03 -3.331316729339745247e-03 -4.441742852897253083e-03 5.552158016960094533e-03
-1.997997997997998043e+00 2.220882386062382127e-03 4.441742852931363818e-03 -6.662559481565318194e-03 -8.883310353392155981e-03 1.110397355066070416e-02
-1.995995995995996086e+00 3.331316729333738767e-03 6.662559481582019244e-03 -9.993654281205329240e-03 -1.332452715600496856e-02 1.665510413896832340e-02
-1.993993993993993907e+00 4.441742852912222012e-03 8.883310353460375716e-03 -1.332452715607390127e-02 -1.776521792910091060e-02 2.220520736200010462e-02
-1.991991991991991950e+00 5.552158016931754356e-03 1.110397355065188309e-02 -1.665510413891334654e-02 -2.220520736181193222e-02 2.775394086324593779e-02
-1.989989989989989994e+00 6.662559481553304366e-03 1.332452715610729990e-02 -1.998531126903672558e-02 -2.664432017095771585e-02 3.330096237068658899e-02
-1.987987987987988037e+00 7.772944506971640397e-03 1.554494925385901428e-02 -2.331507459397026000e-02 -3.108238110796552808e-02 3.884592971790669369e-02
-1.985985985985986080e+00 8.883310353422086900e-03 1.776521792923734661e-02 -2.664432017109555698e-02 -3.551921496578875487e-02 4.438850086520112342e-02
-1.983983983983983901e+00 9.993654281187300259e-03 1.998531126908682787e-02 -2.997297406929162744e-02 -3.995464658582376788e-02 4.992833392067368842e-02
-1.981981981981981944e+00 1.110397355060401513e-02 2.220520736198247289e-02 -3.330096237057665609e-02 -4.438850086482488966e-02 5.546508716132658029e-02
-1.979979979979979987e+00 1.221426542206980291e-02 2.442488429844607081e-02 -3.662821117174943492e-02 -4.882060276181714176e-02 6.099841905413948273e-02
-1.977977977977978030e+00 1.332452715604984933e-02 2.664432017116236465e-02 -3.995464658603051222e-02 -5.325077730500663714e-02 6.652798827713690688e-02
-1.975975975975976073e+00 1.443475601308368515e-02 2.886349307519532267e-02 -4.328019474470296696e-02 -5.767884959868805478e-02 7.205345374044261342e-02
-1.973973973973973894e+00 1.554494925379197416e-02 3.108238110820429542e-02 -4.660478179875281873e-02 -6.210464483014931786e-02 7.757447460731956013e-02
-1.971971971971971938e+00 1.665510413888325603e-02 3.330096237066018650e-02 -4.992833392050886193e-02 -6.652798827657288583e-02 8.309071031519428552e-02
-1.969969969969969981e+00 1.776521792916070999e-02 3.551921496606163381e-02 -5.325077730528221531e-02 -7.094870531193343821e-02 8.860182059666463217e-02
-1.967967967967968024e+00 1.887528788552890815e-02 3.773711700115105205e-02 -5.657203817300525406e-02 -7.536662141389191549e-02 9.410746550048870729e-02
-1.965965965965966067e+00 1.998531126900058782e-02 3.995464658613075842e-02 -5.989204276987000058e-02 -7.978156217068528566e-02 9.960730541255498338e-02
-1.963963963963963888e+00 2.109528534070339092e-02 4.217178183487900467e-02 -6.321071736996593249e-02 -8.419335328801202945e-02 1.051010010768311520e-01
-1.961961961961961931e+00 2.220520736188664329e-02 4.438850086516595711e-02 -6.652798827691717987e-02 -8.860182059591308057e-02 1.105882136162909535e-01
-1.959959959959959974e+00 2.331507459392808193e-02 4.660478179886975297e-02 -6.984378182551910508e-02 -9.300679005564764512e-02 1.160686045538179556e-01
-1.957957957957958017e+00 2.442488429834063779e-02 4.882060276219227918e-02 -7.315802438337411229e-02 -9.740808776656394163e-02 1.215418358330840887e-01
-1.955955955955956060e+00 2.553463373677920117e-02 5.103594188587523561e-02 -7.647064235252677700e-02 -1.018055399729645427e-01 1.270075698394029229e-01
-1.953953953953953881e+00 2.664432017104733513e-02 5.325077730541583065e-02 -7.978156217109826087e-02 -1.061989730709660684e-01 1.324654694205550098e-01
-1.951951951951951925e+00 2.775394086310407904e-02 5.546508716128262240e-02 -8.309071031491979675e-02 -1.105882136153524542e-01 1.379151979075851908e-01
-1.949949949949949968e+00 2.886349307507068973e-02 5.767884959913129744e-02 -8.639801329916539652e-02 -1.149730883264226539e-01 1.433564191355698736e-01
-1.947947947947948011e+00 2.997297406923737570e-02 5.989204277002033172e-02 -8.970339767998378178e-02 -1.193534240968311538e-01 1.487887974643531952e-01
-1.945945945945946054e+00 3.108238110807005905e-02 6.210464483062660274e-02 -9.300679005612927375e-02 -1.237290479984221314e-01 1.542119977992511271e-01
-1.943943943943943875e+00 3.219171145421716868e-02 6.431663394346107121e-02 -9.630811707059180882e-02 -1.280997872890561884e-01 1.596256856117214684e-01
-1.941941941941941918e+00 3.330096237051635710e-02 6.652798827708418516e-02 -9.960730541222581613e-02 -1.324654694194300208e-01 1.650295269599991177e-01
-1.939939939939939961e+00 3.441013112000123469e-02 6.873868600632147829e-02 -1.029042818173784291e-01 -1.368259220398883869e-01 1.704231885096955113e-01
-1.937937937937938004e+00 3.551921496590818711e-02 7.094870531247879364e-02 -1.061989730715161701e-01 -1.411809730072281499e-01 1.758063375543596485e-01
-1.935935935935936048e+00 3.662821117168308521e-02 7.315802438355782644e-02 -1.094913060108510666e-01 -1.455304503914940928e-01 1.811786420360016192e-01
-1.933933933933933869e+00 3.773711700098800192e-02 7.536662141447128538e-02 -1.127812075239651574e-01 -1.498741824827666269e-01 1.865397705655752469e-01
-1.931931931931931912e+00 3.884592971770806785e-02 7.757447460725810928e-02 -1.160686045534341237e-01 -1.542119977979404255e-01 1.918893924434197096e-01
-1.929929929929929955e+00 3.995464658595811874e-02 7.978156217129864225e-02 -1.193534240974496036e-01 -1.585437250874943693e-01 1.972271776796585552e-01
-1.927927927927927998e+00 4.106326487008948173e-02 8.198786232352966996e-02 -1.226355932114404079e-01 -1.628691933422521665e-01 2.025527970145550860e-01
-1.925925925925926041e+00 4.217178183469676156e-02 8.419335328865942825e-02 -1.259150390096922256e-01 -1.671882318001335355e-01 2.078659219388230284e-01
-1.923923923923923862e+00 4.328019474462454358e-02 8.639801329938243124e-02 -1.291916886669663145e-01 -1.715006699528955902e-01 2.131662247138897681e-01
-1.921921921921921905e+00 4.438850086497414527e-02 8.860182059659446607e-02 -1.324654694201166105e-01 -1.758063375528640115e-01 2.184533783921137062e-01
-1.919919919919919948e+00 4.549669746111039553e-02 9.080475342960725449e-02 -1.357363085697055327e-01 -1.801050646196545035e-01 2.237270568369509605e-01
-1.917917917917917991e+00 4.660478179866835158e-02 9.300679005636301733e-02 -1.390041334816184693e-01 -1.843966814468830928e-01 2.289869347430741608e-01
-1.915915915915916035e+00 4.771275114356007818e-02 9.520790874364931655e-02 -1.422688715886765709e-01 -1.886810186088657970e-01 2.342326876564376215e-01
-1.913913913913913856e+00 4.882060276198132986e-02 9.740808776731327279e-02 -1.455304503922486004e-01 -1.929579069673075242e-01 2.394639919942919415e-01
-1.911911911911911899e+00 4.992833392041838569e-02 9.960730541247619918e-02 -1.487887974638602562e-01 -1.972271776779790931e-01 2.446805250651439834e-01
-1.909909909909909942e+00 5.103594188565471063e-02 1.018055399737478189e-01 -1.520438404468031635e-01 -2.014886621973827896e-01 2.498819650886618116e-01
-1.907907907907907985e+00 5.214342392477776950e-02 1.040027697554404273e-01 -1.552955070577413943e-01 -2.057421922894068222e-01 2.550679912155239260e-01
-1.905905905905905806e+00 5.325077730518571612e-02 1.061989730717832203e-01 -1.585437250883165727e-01 -2.099876000319663150e-01 2.602382835472101807e-01
-1.903903903903903849e+00 5.435799929459416563e-02 1.083941282471360262e-01 -1.617884224067514531e-01 -2.142247178236328931e-01 2.653925231557356934e-01
-1.901901901901901892e+00 5.546508716104293218e-02 1.105882136162035373e-01 -1.650295269594518888e-01 -2.184533783902512794e-01 2.705303921033224146e-01
-1.899899899899899935e+00 5.657203817290274578e-02 1.127812075242489165e-01 -1.682669667726064688e-01 -2.226734147915428452e-01 2.756515734620124669e-01
-1.897897897897897979e+00 5.767884959888203850e-02 1.149730883273076681e-01 -1.715006699537853507e-01 -2.268846604276963386e-01 2.807557513332163968e-01
-1.895895895895895800e+00 5.878551870803362667e-02 1.171638343924011477e-01 -1.747305646935362888e-01 -2.310869490459450393e-01 2.858426108672006416e-01
-1.893893893893893843e+00 5.989204276976150404e-02 1.193534240977501271e-01 -1.779565792669794699e-01 -2.352801147471295651e-01 2.909118382825075511e-01
-1.891891891891891886e+00 6.099841905382753088e-02 1.215418358329882070e-01 -1.811786420354003224e-01 -2.394639919922479376e-01 2.959631208853120699e-01
-1.889889889889889929e+00 6.210464483035822714e-02 1.237290479993750081e-01 -1.843966814478402161e-01 -2.436384156089905217e-01 3.009961470887098089e-01
-1.887887887887887972e+00 6.321071736985144074e-02 1.259150390100095274e-01 -1.876106260426855799e-01 -2.478032207982606705e-01 3.060106064319366159e-01
-1.885885885885885793e+00 6.431663394318314075e-02 1.280997872900429269e-01 -1.908204044492546603e-01 -2.519582431406807155e-01 3.110061895995200887e-01
-1.883883883883883836e+00 6.542239182161412037e-02 1.302832712768917933e-01 -1.940259453893823371e-01 -2.561033186030831632e-01 3.159825884403592022e-01
-1.881881881881881879e+00 6.652798827679672067e-02 1.324654694204506489e-01 -1.972271776790031628e-01 -2.602382835449862375e-01 3.209394959867324371e-01
-1.879879879879879923e+00 6.763342058078160302e-02 1.346463601833047807e-01 -2.004240302297320975e-01 -2.643629747250543227e-01 3.258766064732331880e-01
-1.877877877877877966e+00 6.873868600602445200e-02 1.368259220409428489e-01 -2.036164320504429137e-01 -2.684772293075420868e-01 3.307936153556308434e-01
-1.875875875875875787e+00 6.984378182539269231e-02 1.390041334819692165e-01 -2.068043122488449903e-01 -2.725808848687234498e-01 3.356902193296564252e-01
-1.873873873873873830e+00 7.094870531217224718e-02 1.411809730083164183e-01 -2.099876000330572756e-01 -2.766737794033034548e-01 3.405661163497115673e-01
-1.871871871871871873e+00 7.205345374007424142e-02 1.433564191354570472e-01 -2.131662247131806132e-01 -2.807557513308139852e-01 3.454210056475007229e-01
-1.869869869869869916e+00 7.315802438324174595e-02 1.455304503926161674e-01 -2.163401157028673472e-01 -2.848266395019927733e-01 3.502545877505832683e-01
-1.867867867867867959e+00 7.426241451625650858e-02 1.477030453229829232e-01 -2.195092025208887077e-01 -2.888862832051453111e-01 3.550665645008470594e-01
-1.865865865865865780e+00 7.536662141414567084e-02 1.498741824839224523e-01 -2.226734147927003638e-01 -2.929345221724894421e-01 3.598566390728994979e-01
-1.863863863863863823e+00 7.647064235238845709e-02 1.520438404471875504e-01 -2.258326822520046184e-01 -2.969711965864824665e-01 3.646245159923778845e-01
-1.861861861861861867e+00 7.757447460692297458e-02 1.542119977991300295e-01 -2.289869347423114099e-01 -3.009961470861303723e-01 3.693699011541750066e-01
-1.859859859859859910e+00 7.867811545415284713e-02 1.563786331409121322e-01 -2.321361022184957046e-01 -3.050092147732791914e-01 3.740925018405815150e-01
-1.857857857857857953e+00 7.978156217095398739e-02 1.585437250887177241e-01 -2.352801147483531974e-01 -3.090102412188882042e-01 3.787920267393414253e-01
-1.855855855855855774e+00 8.088481203468132763e-02 1.607072522739633746e-01 -2.384189025141534579e-01 -3.129990684692841030e-01 3.834681859616224098e-01
-1.853853853853853817e+00 8.198786232317548106e-02 1.628691933435092720e-01 -2.415523958141898020e-01 -3.169755390523971150e-01 3.881206910598968274e-01
-1.851851851851851860e+00 8.309071031476952807e-02 1.650295269598697767e-01 -2.446805250643278307e-01 -3.209394959839772521e-01 3.927492550457351017e-01
-1.849849849849849903e+00 8.419335328829567755e-02 1.671882318014243640e-01 -2.478032207995499170e-01 -3.248907827737924636e-01 3.973535924075079495e-01
-1.847847847847847724e+00 8.529578852309201153e-02 1.693452865626276782e-01 -2.509204136754986658e-01 -3.288292434318058621e-01 4.019334191279985147e-01
-1.845845845845845767e+00 8.639801329900917426e-02 1.715006699542200586e-01 -2.540320344700155997e-01 -3.327547224743344079e-01 4.064884527019220206e-01
-1.843843843843843811e+00 8.750002489641707515e-02 1.736543607034376213e-01 -2.571380140846796780e-01 -3.366670649301869434e-01 4.110184121533511092e-01
-1.841841841841841854e+00 8.860182059621170281e-02 1.758063375542221474e-01 -2.602382835463409316e-01 -3.405661163467824104e-01 4.155230180530492534e-01
-1.839839839839839897e+00 8.970339767982161983e-02 1.779565792674308311e-01 -2.633327740086520152e-01 -3.444517227962471395e-01 4.200019925357056372e-01
-1.837837837837837718e+00 9.080475342921490167e-02 1.801050646210462236e-01 -2.664214167535977063e-01 -3.483237308814915445e-01 4.244550593170764996e-01
-1.835835835835835761e+00 9.190588512690574252e-02 1.822517724103852044e-01 -2.695041431930203513e-01 -3.521819877422665002e-01 4.288819437110268362e-01
-1.833833833833833804e+00 9.300679005596113047e-02 1.843966814483084249e-01 -2.725808848701430920e-01 -3.560263410611976265e-01 4.332823726464746783e-01
-1.831831831831831847e+00 9.410746550000757826e-02 1.865397705654296967e-01 -2.756515734610902602e-01 -3.598566390697981454e-01 4.376560746842357297e-01
-1.829829829829829890e+00 9.520790874323786790e-02 1.886810186103246856e-01 -2.787161407764043863e-01 -3.636727305544615874e-01 4.420027800337659740e-01
-1.827827827827827711e+00 9.630811707041762870e-02 1.908204044497396057e-01 -2.817745187625603220e-01 -3.674744648624300725e-01 4.463222205698049727e-01
-1.825825825825825754e+00 9.740808776689227622e-02 1.929579069687999415e-01 -2.848266395034771414e-01 -3.712616919077428301e-01 4.506141298489138025e-01
-1.823823823823823798e+00 9.850781811859339598e-02 1.950935050712187535e-01 -2.878724352220252691e-01 -3.750342621771609597e-01 4.548782431259113523e-01
-1.821821821821821841e+00 9.960730541204569632e-02 1.972271776795050113e-01 -2.909118382815328863e-01 -3.787920267360697646e-01 4.591142973702052599e-01
-1.819819819819819884e+00 1.007065469343735586e-01 1.993589037351713167e-01 -2.939447811872865635e-01 -3.825348372343587711e-01 4.633220312820158782e-01
-1.817817817817817705e+00 1.018055399733077959e-01 2.014886621989422366e-01 -2.969711965880310611e-01 -3.862625459122782656e-01 4.675011853084952707e-01
-1.815815815815815748e+00 1.029042818171923279e-01 2.036164320509615822e-01 -2.999910172774646333e-01 -3.899750056062725734e-01 4.716515016597377374e-01
-1.813813813813813791e+00 1.040027697549908842e-01 2.057421922909998813e-01 -3.030041761957311675e-01 -3.936720697547896886e-01 4.757727243246810955e-01
-1.811811811811811834e+00 1.051010010762937069e-01 2.078659219386617407e-01 -3.060106064309098262e-01 -3.973535924040674239e-01 4.798645990868984912e-01
-1.809809809809809877e+00 1.061989730713241153e-01 2.099876000335929582e-01 -3.090102412205009141e-01 -4.010194282138952460e-01 4.839268735402801336e-01
-1.807807807807807698e+00 1.072966830309454167e-01 2.121072056356871904e-01 -3.120030139529078594e-01 -4.046694324633523521e-01 4.879592971046027849e-01
-1.805805805805805742e+00 1.083941282466674288e-01 2.142247178252930373e-01 -3.149888581689172518e-01 -4.083034610565209332e-01 4.919616210409864521e-01
-1.803803803803803785e+00 1.094913060106531277e-01 2.163401157034199329e-01 -3.179677075631738847e-01 -4.119213705281745130e-01 4.959335984672383346e-01
-1.801801801801801828e+00 1.105882136157254475e-01 2.184533783919448691e-01 -3.209394959856538554e-01 -4.155230180494419168e-01 4.998749843730809772e-01
-1.799799799799799871e+00 1.116848483553739280e-01 2.205644850338183416e-01 -3.239041574431328896e-01 -4.191082614334460943e-01 5.037855356352660685e-01
