-1.901901901901901892e+00 8.562722638478427613e-05 -1.200381039009864497e-03 -6.580357542647352620e-02
-1.899899899899899935e+00 8.753767491842599606e-05 -1.225893597187976839e-03 -6.711650670497390503e-02
-1.897897897897897979e+00 8.946016617258001000e-05 -1.251496730903571336e-03 -6.842925152769810393e-02
-1.895895895895895800e+00 9.139496462793860192e-05 -1.277192331852308130e-03 -6.974180624772131909e-02
-1.893893893893893843e+00 9.334233645831853756e-05 -1.302982298561818552e-03 -7.105416721864682428e-02
-1.891891891891891886e+00 9.530254956727917965e-05 -1.328868536531977243e-03 -7.236633079461619877e-02
-1.889889889889889929e+00 9.727587362497839576e-05 -1.354852958375692314e-03 -7.367829333031936101e-02
-1.887887887887887972e+00 9.926258010527161206e-05 -1.380937483960217654e-03 -7.499005118100474099e-02
-1.885885885885885793e+00 1.012629423230590274e-04 -1.407124040549004741e-03 -7.630160070248938331e-02
-1.883883883883883836e+00 1.032772354718859887e-04 -1.433414562944097630e-03 -7.761293825116911960e-02
-1.881881881881881879e+00 1.053057366618019076e-04 -1.459810993629087183e-03 -7.892406018402868539e-02
-1.879879879879879923e+00 1.073487249574828011e-04 -1.486315282912632112e-03 -8.023496285865175381e-02
-1.877877877877877966e+00 1.094064814166227011e-04 -1.512929389072557688e-03 -8.154564263323116347e-02
-1.875875875875875787e+00 1.114792891285992983e-04 -1.539655278500543390e-03 -8.285609586657899372e-02
-1.873873873873873830e+00 1.135674332534191626e-04 -1.566494925847411630e-03 -8.416631891813662614e-02
-1.871871871871871873e+00 1.156712010609475924e-04 -1.593450314169024291e-03 -8.547630814798495846e-02
-1.869869869869869916e+00 1.177908819704289362e-04 -1.620523435072803104e-03 -8.678605991685445220e-02
-1.867867867867867959e+00 1.199267675903026021e-04 -1.647716288864877138e-03 -8.809557058613524949e-02
-1.865865865865865780e+00 1.220791517583200299e-04 -1.675030884697879070e-03 -8.940483651788726227e-02
-1.863863863863863823e+00 1.242483305819686262e-04 -1.702469240719391326e-03 -9.071385407485041408e-02
-1.861861861861861867e+00 1.264346024792076663e-04 -1.730033384221054890e-03 -9.202261962045449328e-02
-1.859859859859859910e+00 1.286382682195224224e-04 -1.757725351788361375e-03 -9.333112951882949204e-02
-1.857857857857857953e+00 1.308596309653014254e-04 -1.785547189451123151e-03 -9.463938013481555667e-02
-1.855855855855855774e+00 1.330989963135430383e-04 -1.813500952834644960e-03 -9.594736783397321556e-02
-1.853853853853853817e+00 1.353566723378971581e-04 -1.841588707311606543e-03 -9.725508898259332957e-02
-1.851851851851851860e+00 1.376329696310474098e-04 -1.869812528154661275e-03 -9.856253994770730609e-02
-1.849849849849849903e+00 1.399282013474398528e-04 -1.898174500689769027e-03 -9.986971709709711875e-02
-1.847847847847847724e+00 1.422426832463644314e-04 -1.926676720450271486e-03 -1.011766167993054383e-01
-1.845845845845845767e+00 1.445767337353944025e-04 -1.955321293331721642e-03 -1.024832354236457493e-01
-1.843843843843843811e+00 1.469306739141903258e-04 -1.984110335747477430e-03 -1.037895693402123287e-01
-1.841841841841841854e+00 1.493048276186742550e-04 -2.013045974785074473e-03 -1.050956149198904038e-01
-1.839839839839839897e+00 1.516995214655805812e-04 -2.042130348363385955e-03 -1.064013685343663251e-01
-1.837837837837837718e+00 1.541150848973892463e-04 -2.071365605390584376e-03 -1.077068265561374472e-01
-1.835835835835835761e+00 1.565518502276476984e-04 -2.100753905922913417e-03 -1.090119853585223147e-01
-1.833833833833833804e+00 1.590101526866879566e-04 -2.130297421324283801e-03 -1.103168413156707800e-01
-1.831831831831831847e+00 1.614903304677448037e-04 -2.159998334426708327e-03 -1.116213908025739943e-01
-1.829829829829829890e+00 1.639927247734817748e-04 -2.189858839691576509e-03 -1.129256301950744973e-01
-1.827827827827827711e+00 1.665176798629308772e-04 -2.219881143371797011e-03 -1.142295558698763480e-01
-1.825825825825825754e+00 1.690655430988531160e-04 -2.250067463674805274e-03 -1.155331642045551027e-01
-1.823823823823823798e+00 1.716366649955257081e-04 -2.280420030926456291e-03 -1.168364515775679319e-01
-1.821821821821821841e+00 1.742313992669630035e-04 -2.310941087735814223e-03 -1.181394143682636538e-01
-1.819819819819819884e+00 1.768501028755776474e-04 -2.341632889160848423e-03 -1.194420489568928101e-01
-1.817817817817817705e+00 1.794931360812884876e-04 -2.372497702875047548e-03 -1.207443517246177406e-01
-1.815815815815815748e+00 1.821608624910822747e-04 -2.403537809334968262e-03 -1.220463190535225478e-01
-1.813813813813813791e+00 1.848536491090356059e-04 -2.434755501948727193e-03 -1.233479473266233528e-01
-1.811811811811811834e+00 1.875718663868045674e-04 -2.466153087245450889e-03 -1.246492329278780509e-01
-1.809809809809809877e+00 1.903158882745883344e-04 -2.497732885045692453e-03 -1.259501722421965675e-01
-1.807807807807807698e+00 1.930860922725741310e-04 -2.529497228632835663e-03 -1.272507616554509058e-01
-1.805805805805805742e+00 1.958828594828706767e-04 -2.561448464925486588e-03 -1.285509975544850414e-01
-1.803803803803803785e+00 1.987065746619373033e-04 -2.593588954650879585e-03 -1.298508763271250532e-01
-1.801801801801801828e+00 2.015576262735152742e-04 -2.625921072519297236e-03 -1.311503943621892265e-01
-1.799799799799799871e+00 2.044364065420698439e-04 -2.658447207399529822e-03 -1.324495480494978505e-01
-1.797797797797797692e+00 2.073433115067488863e-04 -2.691169762495375633e-03 -1.337483337798835714e-01
-1.795795795795795735e+00 2.102787410758671168e-04 -2.724091155523202922e-03 -1.350467479452012176e-01
-1.793793793793793778e+00 2.132430990819219794e-04 -2.757213818890583926e-03 -1.363447869383378197e-01
-1.791791791791791821e+00 2.162367933371497658e-04 -2.790540199876012217e-03 -1.376424471532226579e-01
-1.789789789789789864e+00 2.192602356896289307e-04 -2.824072760809724636e-03 -1.389397249848373372e-01
-1.787787787787787686e+00 2.223138420799391146e-04 -2.857813979255628689e-03 -1.402366168292256687e-01
-1.785785785785785729e+00 2.253980325983825157e-04 -2.891766348194354901e-03 -1.415331190835039943e-01
-1.783783783783783772e+00 2.285132315427766095e-04 -2.925932376207459294e-03 -1.428292281458706792e-01
-1.781781781781781815e+00 2.316598674768257770e-04 -2.960314587662764285e-03 -1.441249404156166036e-01
-1.779779779779779858e+00 2.348383732890792707e-04 -2.994915522900874413e-03 -1.454202522931349328e-01
-1.777777777777777679e+00 2.380491862524847593e-04 -3.029737738422872122e-03 -1.467151601799311644e-01
-1.775775775775775722e+00 2.412927480845447430e-04 -3.064783807079201391e-03 -1.480096604786330650e-01
-1.773773773773773765e+00 2.445695050080843235e-04 -3.100056318259768271e-03 -1.493037495930007730e-01
-1.771771771771771808e+00 2.478799078126390837e-04 -3.135557878085254435e-03 -1.505974239279367077e-01
-1.769769769769769852e+00 2.512244119164708548e-04 -3.171291109599675383e-03 -1.518906798894956167e-01
-1.767767767767767673e+00 2.546034774292205084e-04 -3.207258652964182014e-03 -1.531835138848944566e-01
-1.765765765765765716e+00 2.580175692152062534e-04 -3.243463165652129415e-03 -1.544759223225225242e-01
-1.763763763763763759e+00 2.614671569573756267e-04 -3.279907322645428912e-03 -1.557679016119513371e-01
-1.761761761761761802e+00 2.649527152219209613e-04 -3.316593816632183809e-03 -1.570594481639445983e-01
-1.759759759759759845e+00 2.684747235235658666e-04 -3.353525358205647431e-03 -1.583505583904681879e-01
-1.757757757757757666e+00 2.720336663915335642e-04 -3.390704676064490442e-03 -1.596412287047001832e-01
-1.755755755755755709e+00 2.756300334362040165e-04 -3.428134517214410405e-03 -1.609314555210407394e-01
-1.753753753753753752e+00 2.792643194164706375e-04 -3.465817647171100073e-03 -1.622212352551221093e-01
-1.751751751751751796e+00 2.829370243078053126e-04 -3.503756850164575255e-03 -1.635105643238186079e-01
-1.749749749749749839e+00 2.866486533710408346e-04 -3.541954929344890476e-03 -1.647994391452564100e-01
-1.747747747747747660e+00 2.903997172218806232e-04 -3.580414706989247173e-03 -1.660878561388237640e-01
-1.745745745745745703e+00 2.941907319011450510e-04 -3.619139024710523941e-03 -1.673758117251807898e-01
-1.743743743743743746e+00 2.980222189457641343e-04 -3.658130743667224044e-03 -1.686633023262693876e-01
-1.741741741741741789e+00 3.018947054605264553e-04 -3.697392744774877053e-03 -1.699503243653233131e-01
-1.739739739739739832e+00 3.058087241905936928e-04 -3.736927928918895928e-03 -1.712368742668779198e-01
-1.737737737737737653e+00 3.097648135947916599e-04 -3.776739217168908602e-03 -1.725229484567802618e-01
-1.735735735735735696e+00 3.137635179196868445e-04 -3.816829550994580138e-03 -1.738085433621989750e-01
-1.733733733733733740e+00 3.178053872744596229e-04 -3.857201892482950163e-03 -1.750936554116341581e-01
-1.731731731731731783e+00 3.218909777065836857e-04 -3.897859224557281670e-03 -1.763782810349273644e-01
-1.729729729729729826e+00 3.260208512783223551e-04 -3.938804551197458079e-03 -1.776624166632714552e-01
-1.727727727727727647e+00 3.301955761440528549e-04 -3.980040897661933294e-03 -1.789460587292205640e-01
-1.725725725725725690e+00 3.344157266284282872e-04 -4.021571310711253427e-03 -1.802292036666998942e-01
-1.723723723723723733e+00 3.386818833053883244e-04 -4.063398858833165359e-03 -1.815118479110159611e-01
-1.721721721721721776e+00 3.429946330780301602e-04 -4.105526632469336419e-03 -1.827939878988659173e-01
-1.719719719719719819e+00 3.473545692593494791e-04 -4.147957744243692575e-03 -1.840756200683481003e-01
-1.717717717717717640e+00 3.517622916538640210e-04 -4.190695329192394188e-03 -1.853567408589713583e-01
-1.715715715715715683e+00 3.562184066401295518e-04 -4.233742544995466699e-03 -1.866373467116653195e-01
-1.713713713713713727e+00 3.607235272541606556e-04 -4.277102572210112266e-03 -1.879174340687901346e-01
-1.711711711711711770e+00 3.652782732737668643e-04 -4.320778614505701477e-03 -1.891969993741464962e-01
-1.709709709709709813e+00 3.698832713038173524e-04 -4.364773898900482438e-03 -1.904760390729851316e-01
-1.707707707707707634e+00 3.745391548624431408e-04 -4.409091676000004636e-03 -1.917545496120172110e-01
-1.705705705705705677e+00 3.792465644681924778e-04 -4.453735220237293145e-03 -1.930325274394238955e-01
-1.703703703703703720e+00 3.840061477281472564e-04 -4.498707830114782695e-03 -1.943099690048662176e-01
-1.701701701701701763e+00 3.888185594270160265e-04 -4.544012828448024642e-03 -1.955868707594950184e-01
-1.699699699699699806e+00 3.936844616172137401e-04 -4.589653562611203247e-03 -1.968632291559607728e-01
-1.697697697697697627e+00 3.986045237099415640e-04 -4.635633404784443058e-03 -1.981390406484234423e-01
-1.695695695695695671e+00 4.035794225672791210e-04 -4.681955752202975919e-03 -1.994143016925623568e-01
-1.693693693693693714e+00 4.086098425953014644e-04 -4.728624027408144179e-03 -2.006890087455860672e-01
-1.691691691691691757e+00 4.136964758382343389e-04 -4.775641678500269598e-03 -2.019631582662421154e-01
-1.689689689689689800e+00 4.188400220736598163e-04 -4.823012179393429584e-03 -2.032367467148269435e-01
-1.687687687687687621e+00 4.240411889087859136e-04 -4.870739030072109531e-03 -2.045097705531956911e-01
-1.685685685685685664e+00 4.293006918777937447e-04 -4.918825756849822331e-03 -2.057822262447720763e-01
-1.683683683683683707e+00 4.346192545402747295e-04 -4.967275912629637823e-03 -2.070541102545581658e-01
-1.681681681681681750e+00 4.399976085807717915e-04 -5.016093077166689819e-03 -2.083254190491441726e-01
-1.679679679679679793e+00 4.454364939094389644e-04 -5.065280857332673733e-03 -2.095961490967182539e-01
-1.677677677677677615e+00 4.509366587638318760e-04 -5.114842887382337402e-03 -2.108662968670765581e-01
-1.675675675675675658e+00 4.564988598118442870e-04 -5.164782829221998932e-03 -2.121358588316327176e-01
-1.673673673673673701e+00 4.621238622558045649e-04 -5.215104372680112385e-03 -2.134048314634277854e-01
-1.671671671671671744e+00 4.678124399377456429e-04 -5.265811235779885649e-03 -2.146732112371401435e-01
-1.669669669669669787e+00 4.735653754458638075e-04 -5.316907165013990376e-03 -2.159409946290950510e-01
-1.667667667667667608e+00 4.793834602221812204e-04 -5.368395935621375278e-03 -2.172081781172746640e-01
-1.665665665665665651e+00 4.852674946714259467e-04 -5.420281351866198388e-03 -2.184747581813276940e-01
-1.663663663663663694e+00 4.912182882711448820e-04 -5.472567247318902567e-03 -2.197407313025792064e-01
-1.661661661661661737e+00 4.972366596830650855e-04 -5.525257485139468093e-03 -2.210060939640404454e-01
-1.659659659659659781e+00 5.033234368657190207e-04 -5.578355958362838860e-03 -2.222708426504185764e-01
-1.657657657657657602e+00 5.094794571883482339e-04 -5.631866590186561210e-03 -2.235349738481262893e-01
-1.655655655655655645e+00 5.157055675461010274e-04 -5.685793334260649291e-03 -2.247984840452919852e-01
-1.653653653653653688e+00 5.220026244765425599e-04 -5.740140174979703816e-03 -2.260613697317689075e-01
-1.651651651651651731e+00 5.283714942774892995e-04 -5.794911127777298970e-03 -2.273236273991457168e-01
-1.649649649649649774e+00 5.348130531261884296e-04 -5.850110239422662631e-03 -2.285852535407552899e-01
-1.647647647647647595e+00 5.413281871998534833e-04 -5.905741588319678506e-03 -2.298462446516852664e-01
-1.645645645645645638e+00 5.479177927975790834e-04 -5.961809284808214544e-03 -2.311065972287873749e-01
-1.643643643643643681e+00 5.545827764636453031e-04 -6.018317471467820104e-03 -2.323663077706871194e-01
-1.641641641641641725e+00 5.613240551122333343e-04 -6.075270323423800564e-03 -2.336253727777937994e-01
-1.639639639639639768e+00 5.681425561535664468e-04 -6.132672048655696262e-03 -2.348837887523099466e-01
-1.637637637637637589e+00 5.750392176214962981e-04 -6.190526888308194378e-03 -2.361415521982413168e-01
-1.635635635635635632e+00 5.820149883025494460e-04 -6.248839117004480713e-03 -2.373986596214062994e-01
-1.633633633633633675e+00 5.890708278664535816e-04 -6.307613043162084258e-03 -2.386551075294457980e-01
-1.631631631631631496e+00 5.962077069981618028e-04 -6.366853009311186813e-03 -2.399108924318330560e-01
-1.629629629629629761e+00 6.034266075313905438e-04 -6.426563392415489580e-03 -2.411660108398830382e-01
-1.627627627627627582e+00 6.107285225836931678e-04 -6.486748604195597713e-03 -2.424204592667624225e-01
-1.625625625625625625e+00 6.181144566930842944e-04 -6.547413091454986137e-03 -2.436742342274989259e-01
-1.623623623623623669e+00 6.255854259562366538e-04 -6.608561336408546628e-03 -2.449273322389914354e-01
-1.621621621621621490e+00 6.331424581682664051e-04 -6.670197857013763013e-03 -2.461797498200194723e-01
-1.619619619619619755e+00 6.407865929641301224e-04 -6.732327207304522262e-03 -2.474314834912527405e-01
-1.617617617617617576e+00 6.485188819616479741e-04 -6.794953977727592742e-03 -2.486825297752609243e-01
-1.615615615615615619e+00 6.563403889061779264e-04 -6.858082795481778259e-03 -2.499328851965234022e-01
-1.613613613613613662e+00 6.642521898169561484e-04 -6.921718324859813844e-03 -2.511825462814387677e-01
-1.611611611611611483e+00 6.722553731351274715e-04 -6.985865267592983319e-03 -2.524315095583345991e-01
-1.609609609609609748e+00 6.803510398734846599e-04 -7.050528363198508945e-03 -2.536797715574769518e-01
-1.607607607607607569e+00 6.885403037679361160e-04 -7.115712389329731380e-03 -2.549273288110802116e-01
-1.605605605605605612e+00 6.968242914307245725e-04 -7.181422162129107688e-03 -2.561741778533164760e-01
-1.603603603603603656e+00 7.052041425054178048e-04 -7.247662536584054301e-03 -2.574203152203254907e-01
-1.601601601601601477e+00 7.136810098236910952e-04 -7.314438406885658342e-03 -2.586657374502240314e-01
-1.599599599599599742e+00 7.222560595639247608e-04 -7.381754706790295481e-03 -2.599104410831155065e-01
-1.597597597597597563e+00 7.309304714116366926e-04 -7.449616409984143039e-03 -2.611544226610996722e-01
-1.595595595595595606e+00 7.397054387217749530e-04 -7.518028530450678558e-03 -2.623976787282823464e-01
-1.593593593593593649e+00 7.485821686828890778e-04 -7.586996122841135198e-03 -2.636402058307848462e-01
-1.591591591591591470e+00 7.575618824832053462e-04 -7.656524282847966024e-03 -2.648820005167534797e-01
-1.589589589589589513e+00 7.666458154786287863e-04 -7.726618147581337109e-03 -2.661230593363693164e-01
-1.587587587587587556e+00 7.758352173626917574e-04 -7.797282895948688501e-03 -2.673633788418579016e-01
-1.585585585585585600e+00 7.851313523384778397e-04 -7.868523749037381262e-03 -2.686029555874984709e-01
-1.583583583583583643e+00 7.945354992925405483e-04 -7.940345970500455736e-03 -2.698417861296338871e-01
-1.581581581581581464e+00 8.040489519708415899e-04 -8.012754866945536597e-03 -2.710798670266797439e-01
-1.579579579579579507e+00 8.136730191567341421e-04 -8.085755788326917659e-03 -2.723171948391345243e-01
-1.577577577577577550e+00 8.234090248510143569e-04 -8.159354128340845502e-03 -2.735537661295888157e-01
-1.575575575575575593e+00 8.332583084540676503e-04 -8.233555324824028826e-03 -2.747895774627348020e-01
-1.573573573573573636e+00 8.432222249501308137e-04 -8.308364860155416018e-03 -2.760246254053756454e-01
-1.571571571571571457e+00 8.533021450937013867e-04 -8.383788261661272168e-03 -2.772589065264358110e-01
-1.569569569569569500e+00 8.634994555981135916e-04 -8.459831102023548585e-03 -2.784924173969696715e-01
-1.567567567567567544e+00 8.738155593263119457e-04 -8.536498999691638501e-03 -2.797251545901714986e-01
-1.565565565565565587e+00 8.842518754838452110e-04 -8.613797619297498126e-03 -2.809571146813850673e-01
-1.563563563563563630e+00 8.948098398141094128e-04 -8.691732672074166041e-03 -2.821882942481127587e-01
-1.561561561561561451e+00 9.054909047958652982e-04 -8.770309916277746823e-03 -2.834186898700256085e-01
-1.559559559559559494e+00 9.162965398430596153e-04 -8.849535157612871059e-03 -2.846482981289721881e-01
-1.557557557557557537e+00 9.272282315069734155e-04 -8.929414249661633482e-03 -2.858771156089888743e-01
-1.555555555555555580e+00 9.382874836807315313e-04 -9.009953094316104638e-03 -2.871051388963084539e-01
-1.553553553553553623e+00 9.494758178061943723e-04 -9.091157642214381385e-03 -2.883323645793703371e-01
-1.551551551551551444e+00 9.607947730832664063e-04 -9.173033893180256027e-03 -2.895587892488296067e-01
-1.549549549549549488e+00 9.722459066816466992e-04 -9.255587896666519696e-03 -2.907844094975668425e-01
-1.547547547547547531e+00 9.838307939550510004e-04 -9.338825752201908650e-03 -2.920092219206970041e-01
-1.545545545545545574e+00 9.955510286579370358e-04 -9.422753609841806252e-03 -2.932332231155795332e-01
-1.543543543543543617e+00 1.007408223164759460e-03 -9.507377670622605206e-03 -2.944564096818275689e-01
-1.541541541541541438e+00 1.019404008691787537e-03 -9.592704187019891401e-03 -2.956787782213173288e-01
-1.539539539539539481e+00 1.031540035521514610e-03 -9.678739463410412913e-03 -2.969003253381973795e-01
-1.537537537537537524e+00 1.043817973229690466e-03 -9.765489856537872340e-03 -2.981210476388986286e-01
-1.535535535535535567e+00 1.056239510915008267e-03 -9.852961775982591042e-03 -2.993409417321430399e-01
-1.533533533533533610e+00 1.068806357431476180e-03 -9.941161684635100790e-03 -3.005600042289536256e-01
-1.531531531531531432e+00 1.081520241623508839e-03 -1.003009609917363855e-02 -3.017782317426636052e-01
-1.529529529529529475e+00 1.094382912563766387e-03 -1.011977159054565541e-02 -3.029956208889258984e-01
-1.527527527527527518e+00 1.107396139793778191e-03 -1.021019478445328414e-02 -3.042121682857223397e-01
-1.525525525525525561e+00 1.120561713567382869e-03 -1.030137236184291115e-02 -3.054278705533733929e-01
-1.523523523523523604e+00 1.133881445097014795e-03 -1.039331105939877292e-02 -3.066427243145473103e-01
-1.521521521521521425e+00 1.147357166802878041e-03 -1.048601767004071761e-02 -3.078567261942695699e-01
-1.519519519519519468e+00 1.160990732565034440e-03 -1.057949904342609347e-02 -3.090698728199321454e-01
-1.517517517517517511e+00 1.174784017978446320e-03 -1.067376208645583885e-02 -3.102821608213032767e-01
-1.515515515515515554e+00 1.188738920611004260e-03 -1.076881376378480831e-02 -3.114935868305360733e-01
-1.513513513513513598e+00 1.202857360264580856e-03 -1.086466109833634369e-02 -3.127041474821787848e-01
-1.511511511511511419e+00 1.217141279239139116e-03 -1.096131117182118017e-02 -3.139138394131834042e-01
-1.509509509509509462e+00 1.231592642599940593e-03 -1.105877112526066318e-02 -3.151226592629156054e-01
-1.507507507507507505e+00 1.246213438447881872e-03 -1.115704815951439229e-02 -3.163306036731635129e-01
-1.505505505505505548e+00 1.261005678193001045e-03 -1.125614953581222967e-02 -3.175376692881473062e-01
-1.503503503503503591e+00 1.275971396831191698e-03 -1.135608257629081019e-02 -3.187438527545287115e-01
-1.501501501501501412e+00 1.291112653224161470e-03 -1.145685466453454614e-02 -3.199491507214201613e-01
-1.499499499499499455e+00 1.306431530382671851e-03 -1.155847324612116478e-02 -3.211535598403938985e-01
-1.497497497497497498e+00 1.321930135753104094e-03 -1.166094582917181349e-02 -3.223570767654915237e-01
-1.495495495495495542e+00 1.337610601507382242e-03 -1.176427998490580523e-02 -3.235596981532333771e-01
-1.493493493493493585e+00 1.353475084836302514e-03 -1.186848334820003910e-02 -3.247614206626274758e-01
-1.491491491491491406e+00 1.369525768246299385e-03 -1.197356361815307690e-02 -3.259622409551790612e-01
-1.489489489489489449e+00 1.385764859859698467e-03 -1.207952855865401798e-02 -3.271621556948998699e-01
-1.487487487487487492e+00 1.402194593718492175e-03 -1.218638599895611498e-02 -3.283611615483174595e-01
-1.485485485485485535e+00 1.418817230091680903e-03 -1.229414383425526079e-02 -3.295592551844841456e-01
-1.483483483483483578e+00 1.435635055786221338e-03 -1.240281002627331708e-02 -3.307564332749865499e-01
-1.481481481481481399e+00 1.452650384461628323e-03 -1.251239260384636072e-02 -3.319526924939548151e-01
-1.479479479479479442e+00 1.469865556948268207e-03 -1.262289966351792456e-02 -3.331480295180715978e-01
-1.477477477477477485e+00 1.487282941569391826e-03 -1.273433937013717515e-02 -3.343424410265818936e-01
-1.475475475475475529e+00 1.504904934466949184e-03 -1.284671995746220451e-02 -3.355359237013013640e-01
-1.473473473473473572e+00 1.522733959931230280e-03 -1.296004972876837157e-02 -3.367284742266264397e-01
-1.471471471471471393e+00 1.540772470734380010e-03 -1.307433705746179411e-02 -3.379200892895429797e-01
-1.469469469469469436e+00 1.559022948467830285e-03 -1.318959038769803097e-02 -3.391107655796355980e-01
-1.467467467467467479e+00 1.577487903883697303e-03 -1.330581823500595617e-02 -3.403004997890970440e-01
-1.465465465465465522e+00 1.596169877240191009e-03 -1.342302918691695539e-02 -3.414892886127371963e-01
-1.463463463463463565e+00 1.615071438651081645e-03 -1.354123190359941137e-02 -3.426771287479923322e-01
-1.461461461461461386e+00 1.634195188439276298e-03 -1.366043511849855847e-02 -3.438640168949341214e-01
-1.459459459459459429e+00 1.653543757494549881e-03 -1.378064763898176337e-02 -3.450499497562792284e-01
-1.457457457457457473e+00 1.673119807635480884e-03 -1.390187834698924409e-02 -3.462349240373978621e-01
-1.455455455455455516e+00 1.692926031975643900e-03 -1.402413619969034887e-02 -3.474189364463233787e-01
-1.453453453453453559e+00 1.712965155294104936e-03 -1.414743023014531850e-02 -3.486019836937614969e-01
