2.485300054244432603e-13 5.001235442250403507e-01
4.104726119338487509e-13 8.662375812447984380e-01
1.680563308991372577e-13 1.118304641938985267e+00
-9.666082619439802031e-13 1.323191873639124827e+00
1.126631443354283784e-12 1.500353936216086037e+00
