4.904904904904904828e-01 2.047594217769686153e+01
5.005005005005005447e-01 2.028953279138747234e+01
5.105105105105105512e-01 2.010360577724029696e+01
5.205205205205205576e-01 1.991817078269856722e+01
5.305305305305305641e-01 1.973323745520553274e+01
5.405405405405405705e-01 1.954881544220443601e+01
5.505505505505505770e-01 1.936491439113852309e+01
5.605605605605605835e-01 1.918154394945103647e+01
5.705705705705705899e-01 1.899871376458521866e+01
5.805805805805805964e-01 1.881643348398431570e+01
5.905905905905906028e-01 1.863471275509157365e+01
6.006006006006006093e-01 1.845356122535023147e+01
6.106106106106106157e-01 1.827298854220353874e+01
6.206206206206206222e-01 1.809300435309473443e+01
6.306306306306306286e-01 1.791361830546706102e+01
6.406406406406406351e-01 1.773484004676377168e+01
6.506506506506506415e-01 1.755667922442810891e+01
6.606606606606606480e-01 1.737914548590330810e+01
6.706706706706706544e-01 1.720224847863262241e+01
6.806806806806806609e-01 1.702599785005929078e+01
6.906906906906906674e-01 1.685040324762655928e+01
7.007007007007006738e-01 1.667547431877767394e+01
7.107107107107106803e-01 1.650122071095587373e+01
7.207207207207206867e-01 1.632765207160440823e+01
7.307307307307306932e-01 1.615477804816651641e+01
7.407407407407406996e-01 1.598260828808544609e+01
7.507507507507507061e-01 1.581115243880444154e+01
7.607607607607607125e-01 1.564042014776674350e+01
7.707707707707707190e-01 1.547042106241559978e+01
7.807807807807807254e-01 1.530116483019424933e+01
7.907907907907907319e-01 1.513266109854594355e+01
8.008008008008007383e-01 1.496491951491392136e+01
8.108108108108108558e-01 1.479794972674142883e+01
8.208208208208208623e-01 1.463176138147171024e+01
8.308308308308308687e-01 1.446636412654800452e+01
8.408408408408408752e-01 1.430176760941356306e+01
8.508508508508508816e-01 1.413798147751162837e+01
8.608608608608608881e-01 1.397501537828544471e+01
8.708708708708708945e-01 1.381287895917825104e+01
8.808808808808809010e-01 1.365158186763329873e+01
8.908908908908909074e-01 1.349113375109382673e+01
9.009009009009009139e-01 1.333154425700308288e+01
9.109109109109109204e-01 1.317282303280430789e+01
9.209209209209209268e-01 1.301497972594074781e+01
9.309309309309309333e-01 1.285802398385564693e+01
9.409409409409409397e-01 1.270196545399224775e+01
9.509509509509509462e-01 1.254681378379379453e+01
9.609609609609609526e-01 1.239257862070353511e+01
9.709709709709709591e-01 1.223926961216470843e+01
9.809809809809809655e-01 1.208689640562056056e+01
9.909909909909909720e-01 1.193546864851433753e+01
1.001001001001001089e+00 1.178499598676618376e+01
1.011011011011011096e+00 1.163548604514977036e+01
1.021021021021021102e+00 1.148694044287689486e+01
1.031031031031031109e+00 1.133935968882342671e+01
1.041041041041041115e+00 1.119274429186523179e+01
1.051051051051051122e+00 1.104709476087817421e+01
1.061061061061061128e+00 1.090241160473811988e+01
1.071071071071071135e+00 1.075869533232093822e+01
1.081081081081081141e+00 1.061594645250249336e+01
1.091091091091091148e+00 1.047416547415864940e+01
1.101101101101101154e+00 1.033335290616527580e+01
1.111111111111111160e+00 1.019350925739823666e+01
1.121121121121121167e+00 1.005463503673339964e+01
1.131131131131131173e+00 9.916730753046630653e+00
1.141141141141141180e+00 9.779796915213795572e+00
1.151151151151151186e+00 9.643834032110760290e+00
1.161161161161161193e+00 9.508842612613388923e+00
1.171171171171171199e+00 9.374823165597550911e+00
1.181181181181181206e+00 9.241776199939112146e+00
1.191191191191191212e+00 9.109702224513936741e+00
1.201201201201201219e+00 8.978601748197892363e+00
1.211211211211211225e+00 8.848475279866844900e+00
1.221221221221221231e+00 8.719323328396660244e+00
1.231231231231231238e+00 8.591146402663204285e+00
1.241241241241241244e+00 8.463945011542344687e+00
1.251251251251251251e+00 8.337719663909943790e+00
1.261261261261261257e+00 8.212470868641872812e+00
1.271271271271271264e+00 8.088199134613995867e+00
1.281281281281281270e+00 7.964904970702178844e+00
1.291291291291291277e+00 7.842588885782287633e+00
1.301301301301301283e+00 7.721251388730187237e+00
1.311311311311311290e+00 7.600892988421746210e+00
1.321321321321321296e+00 7.481514193732830442e+00
1.331331331331331302e+00 7.363115513539304935e+00
1.341341341341341309e+00 7.245697456717036467e+00
1.351351351351351315e+00 7.129260532141890039e+00
1.361361361361361322e+00 7.013805248689733318e+00
1.371371371371371328e+00 6.899332115236432195e+00
1.381381381381381335e+00 6.785841640657850782e+00
1.391391391391391341e+00 6.673334333829858522e+00
1.401401401401401348e+00 6.561810703628320418e+00
1.411411411411411354e+00 6.451271258929102359e+00
1.421421421421421361e+00 6.341716508608070235e+00
1.431431431431431367e+00 6.233146961541089048e+00
1.441441441441441373e+00 6.125563126604027353e+00
1.451451451451451380e+00 6.018965512672750151e+00
1.461461461461461386e+00 5.913354628623123332e+00
1.471471471471471393e+00 5.808730983331013675e+00
1.481481481481481399e+00 5.705095085672287070e+00
1.491491491491491406e+00 5.602447444522810294e+00
1.501501501501501412e+00 5.500788568758447461e+00
1.511511511511511419e+00 5.400118967255067126e+00
1.521521521521521425e+00 5.300439148888534291e+00
1.531531531531531432e+00 5.201749622534714845e+00
1.541541541541541438e+00 5.104050897069476456e+00
1.551551551551551444e+00 5.007343481368682347e+00
1.561561561561561451e+00 4.911627884308202852e+00
1.571571571571571457e+00 4.816904614763900305e+00
1.581581581581581464e+00 4.723174181611642375e+00
1.591591591591591470e+00 4.630437093727295839e+00
1.601601601601601477e+00 4.538693859986724810e+00
1.611611611611611705e+00 4.447944989265796956e+00
1.621621621621621712e+00 4.358190990440379053e+00
1.631631631631631718e+00 4.269432372386336105e+00
1.641641641641641725e+00 4.181669643979534889e+00
1.651651651651651731e+00 4.094903314095842184e+00
1.661661661661661737e+00 4.009133891611122991e+00
1.671671671671671744e+00 3.924361885401243644e+00
1.681681681681681750e+00 3.840587804342068701e+00
1.691691691691691757e+00 3.757812157309468049e+00
1.701701701701701763e+00 3.676035453179305801e+00
1.711711711711711770e+00 3.595258200827448292e+00
1.721721721721721776e+00 3.515480909129760967e+00
1.731731731731731783e+00 3.436704086962111049e+00
1.741741741741741789e+00 3.358928243200364427e+00
1.751751751751751796e+00 3.282153886720386993e+00
1.761761761761761802e+00 3.206381526398045079e+00
1.771771771771771808e+00 3.131611671109204575e+00
1.781781781781781815e+00 3.057844829729731817e+00
1.791791791791791821e+00 2.985081511135492693e+00
1.801801801801801828e+00 2.913322224202353983e+00
1.811811811811811834e+00 2.842567477806181131e+00
1.821821821821821841e+00 2.772817780822841360e+00
1.831831831831831847e+00 2.704073642128198784e+00
1.841841841841841854e+00 2.636335570598121958e+00
1.851851851851851860e+00 2.569604075108475438e+00
1.861861861861861867e+00 2.503879664535126448e+00
1.871871871871871873e+00 2.439162847753939989e+00
1.881881881881881879e+00 2.375454133640783283e+00
1.891891891891891886e+00 2.312754031071521776e+00
1.901901901901901892e+00 2.251063048922021803e+00
1.911911911911911899e+00 2.190381696068149697e+00
1.921921921921921905e+00 2.130710481385771349e+00
1.931931931931931912e+00 2.072049913750753980e+00
1.941941941941941918e+00 2.014400502038961704e+00
1.951951951951951925e+00 1.957762755126262411e+00
1.961961961961961931e+00 1.902137181888521544e+00
1.971971971971971938e+00 1.847524291201605440e+00
1.981981981981981944e+00 1.793924591941380431e+00
1.991991991991991950e+00 1.741338592983711742e+00
2.002002002002002179e+00 1.689766789355916288e+00
2.012012012012012185e+00 1.639206740192923561e+00
2.022022022022022192e+00 1.589649454265978035e+00
2.032032032032032198e+00 1.541085054039188940e+00
2.042042042042042205e+00 1.493503661976665953e+00
2.052052052052052211e+00 1.446895400542517862e+00
2.062062062062062218e+00 1.401250392200854122e+00
2.072072072072072224e+00 1.356558759415784188e+00
2.082082082082082231e+00 1.312810624651417069e+00
2.092092092092092237e+00 1.269996110371861997e+00
2.102102102102102243e+00 1.228105339041228872e+00
2.112112112112112250e+00 1.187128433123626703e+00
2.122122122122122256e+00 1.147055515083164057e+00
2.132132132132132263e+00 1.107876707383951276e+00
2.142142142142142269e+00 1.069582132490096704e+00
2.152152152152152276e+00 1.032161912865710462e+00
2.162162162162162282e+00 9.956061709749013389e-01
2.172172172172172289e+00 9.599050292817787877e-01
2.182182182182182295e+00 9.250486102504521524e-01
2.192192192192192302e+00 8.910270363450304432e-01
2.202202202202202308e+00 8.578304300296232254e-01
2.212212212212212314e+00 8.254489137683396205e-01
2.222222222222222321e+00 7.938726100252890827e-01
2.232232232232232327e+00 7.630916412645807334e-01
2.242242242242242334e+00 7.330961299503238049e-01
2.252252252252252340e+00 7.038761985466278626e-01
2.262262262262262347e+00 6.754219695176021387e-01
2.272272272272272353e+00 6.477235653273554217e-01
2.282282282282282360e+00 6.207711084399978319e-01
2.292292292292292366e+00 5.945547213196380465e-01
2.302302302302302373e+00 5.690645264303852979e-01
2.312312312312312379e+00 5.442906462363491515e-01
2.322322322322322385e+00 5.202232032016390617e-01
2.332332332332332392e+00 4.968523197903638167e-01
2.342342342342342398e+00 4.741681184666330928e-01
2.352352352352352405e+00 4.521607216945561225e-01
2.362362362362362411e+00 4.308202519382419160e-01
2.372372372372372418e+00 4.101368316618001497e-01
2.382382382382382424e+00 3.901005833293398894e-01
2.392392392392392431e+00 3.707016294049704785e-01
2.402402402402402437e+00 3.519300923528009828e-01
2.412412412412412444e+00 3.337760946369408011e-01
2.422422422422422450e+00 3.162297587214998318e-01
2.432432432432432456e+00 2.992812070705863636e-01
2.442442442442442463e+00 2.829205621483101840e-01
2.452452452452452469e+00 2.671379464187808583e-01
2.462462462462462476e+00 2.519234823461071748e-01
2.472472472472472482e+00 2.372672923943983103e-01
2.482482482482482489e+00 2.231594990277644408e-01
2.492492492492492495e+00 2.095902247103137161e-01
2.502502502502502502e+00 1.965495919061561181e-01
2.512512512512512508e+00 1.840277230794009622e-01
2.522522522522522515e+00 1.720147406941572310e-01
2.532532532532532521e+00 1.605007672145341013e-01
2.542542542542542527e+00 1.494759251046416382e-01
2.552552552552552534e+00 1.389303368285880746e-01
2.562562562562562540e+00 1.288541248504830872e-01
2.572572572572572547e+00 1.192374116344369073e-01
2.582582582582582553e+00 1.100703196445570464e-01
2.592592592592592560e+00 1.013429713449540692e-01
2.602602602602602566e+00 9.304548919973709697e-02
2.612612612612612573e+00 8.516799567301491791e-02
2.622622622622622579e+00 7.770061322889715294e-02
2.632632632632632586e+00 7.063346433149353398e-02
2.642642642642642592e+00 6.395667144491262723e-02
2.652652652652652598e+00 5.766035703326377604e-02
2.662662662662662605e+00 5.173464356065665681e-02
2.672672672672672611e+00 4.616965349120033535e-02
2.682682682682682618e+00 4.095550928900393295e-02
2.692692692692692624e+00 3.608233341817757012e-02
2.702702702702702631e+00 3.154024834282909140e-02
2.712712712712712637e+00 2.731937652706872832e-02
2.722722722722722644e+00 2.340984043500604628e-02
2.732732732732732650e+00 1.980176253075027759e-02
2.742742742742742657e+00 1.648526527840910028e-02
2.752752752752752663e+00 1.345047114209385608e-02
2.762762762762762669e+00 1.068750258591288915e-02
2.772772772772772676e+00 8.186482073975320795e-03
2.782782782782782682e+00 5.937532070391049466e-03
2.792792792792792689e+00 3.930775039269529536e-03
2.802802802802802695e+00 2.156333444718883108e-03
2.812812812812812702e+00 6.043297508487865954e-04
2.822822822822822708e+00 -7.351135782301954080e-04
2.832832832832832715e+00 -1.871874078410162845e-03
2.842842842842842721e+00 -2.815829285582438501e-03
2.852852852852852727e+00 -3.576856735635347562e-03
2.862862862862862734e+00 -4.164833964461323035e-03
2.872872872872872740e+00 -4.589638507951576685e-03
2.882882882882882747e+00 -4.861147901995321874e-03
2.892892892892892753e+00 -4.989239682483992411e-03
2.902902902902902760e+00 -4.983791385308133925e-03
2.912912912912912766e+00 -4.854680546358514093e-03
2.922922922922922773e+00 -4.611784701526566721e-03
2.932932932932932779e+00 -4.264981386701727217e-03
2.942942942942942786e+00 -3.824148137775651435e-03
2.952952952952952792e+00 -3.299162490638885004e-03
2.962962962962962798e+00 -2.699901981182639688e-03
2.972972972972972805e+00 -2.036244145295906804e-03
2.982982982982982811e+00 -1.318066518869454029e-03
2.992992992992992818e+00 -5.552466377973797051e-04
3.003003003003002824e+00 2.423820166178041900e-04
3.013013013013012831e+00 1.068394482601112139e-03
3.023023023023022837e+00 1.922143475575557089e-03
3.033033033033032844e+00 2.803541367354501525e-03
3.043043043043042850e+00 3.712500529751308447e-03
3.053053053053052857e+00 4.648933334579340854e-03
3.063063063063062863e+00 5.612752153651961312e-03
3.073073073073072869e+00 6.603869358782533255e-03
3.083083083083082876e+00 7.622197321784417515e-03
3.093093093093092882e+00 8.667648414470980126e-03
3.103103103103102889e+00 9.740135008655578450e-03
3.113113113113112895e+00 1.083956947615158199e-02
3.123123123123122902e+00 1.196586418877235158e-02
3.133133133133132908e+00 1.311893151833124632e-02
3.143143143143142915e+00 1.429868383664163398e-02
3.153153153153152921e+00 1.550503351551687364e-02
3.163163163163162928e+00 1.673789292677033136e-02
3.173173173173172934e+00 1.799717444221536622e-02
3.183183183183182940e+00 1.928279043366534426e-02
3.193193193193192947e+00 2.059465327293362805e-02
3.203203203203202953e+00 2.193267533183357668e-02
3.213213213213213404e+00 2.329676898217861863e-02
3.223223223223223410e+00 2.468684659578199506e-02
3.233233233233233417e+00 2.610282054445712402e-02
3.243243243243243423e+00 2.754460320001737503e-02
3.253253253253253430e+00 2.901210693427610718e-02
3.263263263263263436e+00 3.050524411904667957e-02
3.273273273273273443e+00 3.202392712614247211e-02
3.283283283283283449e+00 3.356806832737681962e-02
3.293293293293293456e+00 3.513758009456310893e-02
3.303303303303303462e+00 3.673237479951468876e-02
3.313313313313313468e+00 3.835236481404493553e-02
3.323323323323323475e+00 3.999746250996719099e-02
3.333333333333333481e+00 4.166758025909483854e-02
3.343343343343343488e+00 4.336263043324123378e-02
3.353353353353353494e+00 4.508252540421973931e-02
3.363363363363363501e+00 4.682717754384371073e-02
3.373373373373373507e+00 4.859649922392652449e-02
3.383383383383383514e+00 5.039040281628153622e-02
3.393393393393393520e+00 5.220880069272210849e-02
3.403403403403403527e+00 5.405160522506160387e-02
3.413413413413413533e+00 5.591872878511339184e-02
3.423423423423423539e+00 5.781008374469082112e-02
3.433433433433433546e+00 5.972558247560726813e-02
3.443443443443443552e+00 6.166513734967608851e-02
3.453453453453453559e+00 6.362866073871065176e-02
3.463463463463463565e+00 6.561606501452431350e-02
3.473473473473473572e+00 6.762726254893043631e-02
3.483483483483483578e+00 6.966216571374238276e-02
3.493493493493493585e+00 7.172068688077352927e-02
3.503503503503503591e+00 7.380273842183722455e-02
3.513513513513513598e+00 7.590823270874681727e-02
3.523523523523523604e+00 7.803708211331571165e-02
3.533533533533533610e+00 8.018919900735724249e-02
3.543543543543543617e+00 8.236449576268475847e-02
3.553553553553553623e+00 8.456288475111166381e-02
3.563563563563563630e+00 8.678427834445127942e-02
3.573573573573573636e+00 8.902858891451699563e-02
3.583583583583583643e+00 9.129572883312217502e-02
3.593593593593593649e+00 9.358561047208016626e-02
3.603603603603603656e+00 9.589814620320433192e-02
3.613613613613613662e+00 9.823324839830804844e-02
3.623623623623623669e+00 1.005908294292046506e-01
3.633633633633633675e+00 1.029708016677075566e-01
3.643643643643643681e+00 1.053730774856300734e-01
3.653653653653653688e+00 1.077975692547855774e-01
3.663663663663663694e+00 1.102441893469874590e-01
3.673673673673673701e+00 1.127128501340490530e-01
3.683683683683683707e+00 1.152034639877837219e-01
3.693693693693693714e+00 1.177159432800048561e-01
3.703703703703703720e+00 1.202502003825257904e-01
3.713713713713713727e+00 1.228061476671599012e-01
3.723723723723723733e+00 1.253836975057205372e-01
3.733733733733733740e+00 1.279827622700210332e-01
3.743743743743743746e+00 1.306032543318748351e-01
3.753753753753753752e+00 1.332450860630952638e-01
3.763763763763763759e+00 1.359081698354956680e-01
3.773773773773773765e+00 1.385924180208894241e-01
3.783783783783783772e+00 1.412977429910898808e-01
3.793793793793793778e+00 1.440240571179103868e-01
3.803803803803803785e+00 1.467712727731643740e-01
3.813813813813813791e+00 1.495393023286651635e-01
3.823823823823823798e+00 1.523280581562261038e-01
3.833833833833833804e+00 1.551374526276605714e-01
3.843843843843843811e+00 1.579673981147819151e-01
3.853853853853853817e+00 1.608178069894035112e-01
3.863863863863863823e+00 1.636885916233387084e-01
3.873873873873873830e+00 1.665796643884009387e-01
3.883883883883883836e+00 1.694909376564034675e-01
3.893893893893893843e+00 1.724223237991596713e-01
3.903903903903903849e+00 1.753737351884829543e-01
3.913913913913913856e+00 1.783450841961866928e-01
3.923923923923923862e+00 1.813362831940842079e-01
3.933933933933933869e+00 1.843472445539889037e-01
3.943943943943943875e+00 1.873778806477140735e-01
3.953953953953953881e+00 1.904281038470731491e-01
3.963963963963963888e+00 1.934978265238794237e-01
3.973973973973973894e+00 1.965869610499463294e-01
3.983983983983983901e+00 1.996954197970872424e-01
3.993993993993993907e+00 2.028231151371154284e-01
4.004004004004004358e+00 2.059699594418444857e-01
4.014014014014014364e+00 2.091358650830874577e-01
4.024024024024024371e+00 2.123207444326578597e-01
4.034034034034034377e+00 2.155245098623689848e-01
4.044044044044044384e+00 2.187470737440342927e-01
4.054054054054054390e+00 2.219883484494671044e-01
4.064064064064064397e+00 2.252482463504808241e-01
4.074074074074074403e+00 2.285266798188887172e-01
4.084084084084084409e+00 2.318235612265042711e-01
4.094094094094094416e+00 2.351388029451406958e-01
4.104104104104104422e+00 2.384723173466115065e-01
4.114114114114114429e+00 2.418240168027299408e-01
4.124124124124124435e+00 2.451938136853095140e-01
4.134134134134134442e+00 2.485816203661634638e-01
4.144144144144144448e+00 2.519873492171051388e-01
4.154154154154154455e+00 2.554109126099479710e-01
4.164164164164164461e+00 2.588522229165053368e-01
4.174174174174174468e+00 2.623111925085905849e-01
4.184184184184184474e+00 2.657877337580170085e-01
4.194194194194194480e+00 2.692817590365980118e-01
4.204204204204204487e+00 2.727931807161469435e-01
4.214214214214214493e+00 2.763219111684772078e-01
4.224224224224224500e+00 2.798678627654022089e-01
4.234234234234234506e+00 2.834309478787351844e-01
4.244244244244244513e+00 2.870110788802895940e-01
4.254254254254254519e+00 2.906081681418787310e-01
4.264264264264264526e+00 2.942221280353160551e-01
4.274274274274274532e+00 2.978528709324148038e-01
4.284284284284284539e+00 3.015003092049883815e-01
4.294294294294294545e+00 3.051643552248502478e-01
4.304304304304304551e+00 3.088449213638136959e-01
4.314314314314314558e+00 3.125419199936920189e-01
4.324324324324324564e+00 3.162552634862986767e-01
4.334334334334334571e+00 3.199848642134470178e-01
4.344344344344344577e+00 3.237306345469504465e-01
4.354354354354354584e+00 3.274924868586221449e-01
4.364364364364364590e+00 3.312703335202756838e-01
4.374374374374374597e+00 3.350640869037242453e-01
4.384384384384384603e+00 3.388736593807813446e-01
4.394394394394394610e+00 3.426989633232603305e-01
4.404404404404404616e+00 3.465399111029744961e-01
4.414414414414414622e+00 3.503964150917372455e-01
4.424424424424424629e+00 3.542683876613618166e-01
4.434434434434434635e+00 3.581557411836618354e-01
4.444444444444444642e+00 3.620583880304503732e-01
4.454454454454454648e+00 3.659762405735410562e-01
4.464464464464464655e+00 3.699092111847470665e-01
4.474474474474474661e+00 3.738572122358818639e-01
4.484484484484484668e+00 3.778201560987587415e-01
4.494494494494494674e+00 3.817979551451909370e-01
4.504504504504504681e+00 3.857905217469921877e-01
4.514514514514514687e+00 3.897977682759756202e-01
4.524524524524524693e+00 3.938196071039545276e-01
4.534534534534534700e+00 3.978559506027423698e-01
4.544544544544544706e+00 4.019067111441524398e-01
4.554554554554554713e+00 4.059718010999983084e-01
4.564564564564564719e+00 4.100511328420929913e-01
4.574574574574574726e+00 4.141446187422502812e-01
4.584584584584584732e+00 4.182521711722831381e-01
4.594594594594594739e+00 4.223737025040051885e-01
4.604604604604604745e+00 4.265091251092296698e-01
4.614614614614614752e+00 4.306583513597699309e-01
4.624624624624624758e+00 4.348212936274394869e-01
4.634634634634634764e+00 4.389978642840514089e-01
4.644644644644644771e+00 4.431879757014193788e-01
4.654654654654654777e+00 4.473915402513565787e-01
4.664664664664664784e+00 4.516084703056765237e-01
4.674674674674674790e+00 4.558386782361923961e-01
4.684684684684684797e+00 4.600820764147176556e-01
4.694694694694694803e+00 4.643385772130655953e-01
4.704704704704704810e+00 4.686080930030496194e-01
4.714714714714714816e+00 4.728905361564831322e-01
4.724724724724724823e+00 4.771858190451794823e-01
4.734734734734734829e+00 4.814938540409520740e-01
4.744744744744744835e+00 4.858145535156141448e-01
4.754754754754754842e+00 4.901478298409790435e-01
4.764764764764764848e+00 4.944935953888602298e-01
4.774774774774774855e+00 4.988517625310710524e-01
4.784784784784784861e+00 5.032222436394249154e-01
4.794794794794794868e+00 5.076049510857352232e-01
4.804804804804804874e+00 5.119997972418151022e-01
4.814814814814814881e+00 5.164066944794779568e-01
4.824824824824824887e+00 5.208255551705374131e-01
4.834834834834834894e+00 5.252562916868067644e-01
4.844844844844844900e+00 5.296988164000990817e-01
4.854854854854854906e+00 5.341530416822281024e-01
4.864864864864864913e+00 5.386188799050068976e-01
4.874874874874874919e+00 5.430962434402490935e-01
4.884884884884884926e+00 5.475850446597678722e-01
4.894894894894894932e+00 5.520851959353765270e-01
4.904904904904904939e+00 5.565966096388885731e-01
4.914914914914914945e+00 5.611191981421174146e-01
4.924924924924924952e+00 5.656528738168762338e-01
4.934934934934934958e+00 5.701975490349784348e-01
4.944944944944944965e+00 5.747531361682376438e-01
4.954954954954954971e+00 5.793195475884669321e-01
4.964964964964964977e+00 5.838966956674795927e-01
4.974974974974974984e+00 5.884844927770892520e-01
4.984984984984984990e+00 5.930828512891092030e-01
4.994994994994994997e+00 5.976916835753527391e-01
5.005005005005005003e+00 6.023109018059928932e-01
5.015015015015015010e+00 6.069404135134751632e-01
5.025025025025025016e+00 6.115801215925171785e-01
5.035035035035035023e+00 6.162299287361969746e-01
5.045045045045045029e+00 6.208897376375915877e-01
5.055055055055055035e+00 6.255594509897787203e-01
5.065065065065065042e+00 6.302389714858357417e-01
5.075075075075075048e+00 6.349282018188404653e-01
5.085085085085085055e+00 6.396270446818701494e-01
5.095095095095095061e+00 6.443354027680022744e-01
5.105105105105105068e+00 6.490531787703146538e-01
5.115115115115115074e+00 6.537802753818846568e-01
5.125125125125125081e+00 6.585165952957897639e-01
5.135135135135135087e+00 6.632620412051073444e-01
5.145145145145145094e+00 6.680165158029153227e-01
5.155155155155155100e+00 6.727799217822908462e-01
5.165165165165165106e+00 6.775521618363116172e-01
5.175175175175175113e+00 6.823331386580550051e-01
5.185185185185185119e+00 6.871227549405989343e-01
5.195195195195195126e+00 6.919209133770202191e-01
5.205205205205205132e+00 6.967275166603970060e-01
5.215215215215215139e+00 7.015424674838064423e-01
5.225225225225225145e+00 7.063656685403262303e-01
5.235235235235235152e+00 7.111970225230340725e-01
5.245245245245245158e+00 7.160364321250068942e-01
5.255255255255255165e+00 7.208838000393228418e-01
5.265265265265265171e+00 7.257390289590590626e-01
5.275275275275275177e+00 7.306020215772933701e-01
5.285285285285285184e+00 7.354726805871028006e-01
5.295295295295295190e+00 7.403509086815655005e-01
5.305305305305305197e+00 7.452366085537583951e-01
5.315315315315315203e+00 7.501296828967594088e-01
5.325325325325325210e+00 7.550300344036459110e-01
5.335335335335335216e+00 7.599375657674953821e-01
5.345345345345345223e+00 7.648521796813854134e-01
5.355355355355355229e+00 7.697737788383933744e-01
5.365365365365365236e+00 7.747022659315970783e-01
5.375375375375375242e+00 7.796375436540738946e-01
5.385385385385385248e+00 7.845795146989011926e-01
5.395395395395395255e+00 7.895280817591566747e-01
5.405405405405405261e+00 7.944831475279178212e-01
5.415415415415415268e+00 7.994446146982620016e-01
5.425425425425425274e+00 8.044123859632670293e-01
5.435435435435435281e+00 8.093863640160102735e-01
5.445445445445445287e+00 8.143664515495692147e-01
5.455455455455455294e+00 8.193525512570213332e-01
5.465465465465465300e+00 8.243445658314442204e-01
5.475475475475475307e+00 8.293423979659153567e-01
5.485485485485485313e+00 8.343459503535124444e-01
5.495495495495495319e+00 8.393551256873127420e-01
5.505505505505505326e+00 8.443698266603939517e-01
5.515515515515515332e+00 8.493899559658334431e-01
5.525525525525525339e+00 8.544154162967086963e-01
5.535535535535535345e+00 8.594461103460975249e-01
5.545545545545545352e+00 8.644819408070772981e-01
5.555555555555555358e+00 8.695228103727253854e-01
5.565565565565565365e+00 8.745686217361193782e-01
5.575575575575575371e+00 8.796192775903368677e-01
5.585585585585585378e+00 8.846746806284554454e-01
5.595595595595595384e+00 8.897347335435524807e-01
5.605605605605605390e+00 8.947993390287055648e-01
5.615615615615615397e+00 8.998683997769919563e-01
5.625625625625625403e+00 9.049418184814896904e-01
5.635635635635635410e+00 9.100194978352760256e-01
5.645645645645645416e+00 9.151013405314282201e-01
5.655655655655655423e+00 9.201872492630241984e-01
5.665665665665665429e+00 9.252771267231412189e-01
5.675675675675675436e+00 9.303708756048570949e-01
5.685685685685685442e+00 9.354683986012489738e-01
5.695695695695695449e+00 9.405695984053944469e-01
5.705705705705705455e+00 9.456743777103713278e-01
5.715715715715715461e+00 9.507826392092568746e-01
5.725725725725725468e+00 9.558942855951286788e-01
5.735735735735735474e+00 9.610092195610642207e-01
5.745745745745745481e+00 9.661273438001409808e-01
5.755755755755755487e+00 9.712485610054366614e-01
5.765765765765765494e+00 9.763727738700287428e-01
5.775775775775775500e+00 9.814998850869945946e-01
5.785785785785785507e+00 9.866297973494116968e-01
5.795795795795795513e+00 9.917624133503577522e-01
5.805805805805805520e+00 9.968976357829101298e-01
5.815815815815815526e+00 1.002035367340146754e+00
