1.401401401401401459e-01 2.029233407020253300e-05 -3.626439142269487876e-05 5.300733363508911548e-05 -6.835707279291031331e-05 8.288450240558520744e-05 -9.382452600601003123e-05 9.443692910295692561e-05
1.501501501501501523e-01 2.221762198254327678e-05 -3.967949195993530426e-05 5.796550809579897347e-05 -7.471441059593397869e-05 9.055576258459616741e-05 -1.024730095217951426e-04 1.031140856711594458e-04
1.601601601601601588e-01 2.426115242031011453e-05 -4.329995535039339225e-05 6.321606784469375648e-05 -8.144035457847887576e-05 9.866542007253404050e-05 -1.116096534255578648e-04 1.122762303495714964e-04
1.701701701701701652e-01 2.643284389879074273e-05 -4.714281112151638551e-05 6.878300327407900114e-05 -8.856487432303102242e-05 1.072488425445427201e-04 -1.212735794329130164e-04 1.219620268070697566e-04
1.801801801801801717e-01 2.874312646389677760e-05 -5.122593803106929476e-05 7.469146347130469030e-05 -9.611934636341393516e-05 1.163430172840557587e-04 -1.315056623213051634e-04 1.322118411566542567e-04
1.901901901901901781e-01 3.120298106705422548e-05 -5.556812863831964215e-05 8.096784334299142829e-05 -1.041366589787854735e-04 1.259866708601848370e-04 -1.423486586044785303e-04 1.430678662622586255e-04
2.002002002002001846e-01 3.382398018581498511e-05 -6.018915572049888288e-05 8.763987297455648592e-05 -1.126513194034226315e-04 1.362203912901196567e-04 -1.538473376206344993e-04 1.545742481751867146e-04
2.102102102102102188e-01 3.661832979637284253e-05 -6.510984069641252605e-05 9.473670942860564588e-05 -1.216995636821203910e-04 1.470867529346883327e-04 -1.660486152881896675e-04 1.667772149357623095e-04
2.202202202202202252e-01 3.959891280219182002e-05 -7.035212421455298393e-05 1.022890311781138111e-04 -1.313194693902792977e-04 1.586304443614567738e-04 -1.790016907668981385e-04 1.797252079591645554e-04
2.302302302302302317e-01 4.277933402120512275e-05 -7.593913905888740365e-05 1.103291353631029493e-04 -1.415510714274921902e-04 1.708983993965204433e-04 -1.927581862465296597e-04 1.934690162083571531e-04
2.402402402402402382e-01 4.617396683248485388e-05 -8.189528552159070591e-05 1.188910380526507358e-04 -1.524364810835617293e-04 1.839399315733376914e-04 -2.073722900701650915e-04 2.080619133413851062e-04
2.502502502502502724e-01 4.979800158188157119e-05 -8.824630938831253110e-05 1.280105776874526321e-04 -1.640200085662932284e-04 1.978068721744655396e-04 -2.229009033843747090e-04 2.235597980049918853e-04
2.602602602602602788e-01 5.366749584485761118e-05 -9.501938267805284000e-05 1.377255218717392911e-04 -1.763482891710198112e-04 2.125537120497820477e-04 -2.394037904939624547e-04 2.400213374313953096e-04
2.702702702702702853e-01 5.779942664355854906e-05 -1.022431872763233587e-04 1.480756776770496296e-04 -1.894704132625481654e-04 2.282377473826180099e-04 -2.569437330844923984e-04 2.575081144800551980e-04
2.802802802802802917e-01 6.221174471405395130e-05 -1.099480015969442413e-04 1.591030056141143009e-04 -2.034380602309792611e-04 2.449192295630833499e-04 -2.755866884613653641e-04 2.760847782512726792e-04
2.902902902902902982e-01 6.692343091860492640e-05 -1.181657904045170694e-04 1.708517374228468743e-04 -2.183056365735876431e-04 2.626615193156760990e-04 -2.954019519396917730e-04 2.958191983833971203e-04
3.003003003003003046e-01 7.195455489675393510e-05 -1.269302979262867286e-04 1.833684978241152338e-04 -2.341304182455601569e-04 2.815312452159218532e-04 -3.164623235045206911e-04 3.167826231301979303e-04
3.103103103103103111e-01 7.732633604795818936e-05 -1.362771443787093697e-04 1.967024303705168541e-04 -2.509726974128374637e-04 3.015984667182323477e-04 -3.388442788460679640e-04 3.390498412995075566e-04
3.203203203203203175e-01 8.306120693737420165e-05 -1.462439260305449453e-04 2.109053275267455804e-04 -2.688959337304981461e-04 3.229368418043281888e-04 -3.626281448593475379e-04 3.626993481184965585e-04
3.303303303303303240e-01 8.918287921522738437e-05 -1.568703189206456506e-04 2.260317651032796597e-04 -2.879669102600217233e-04 3.456237993483626553e-04 -3.878982796819920487e-04 3.878135150748194745e-04
3.403403403403403304e-01 9.571641213893897367e-05 -1.681981863447847545e-04 2.421392411599677485e-04 -3.082558941283007592e-04 3.697407162812633812e-04 -4.147432573279763337e-04 4.144787637663335149e-04
3.503503503503503369e-01 1.026882837858151631e-04 -1.802716902218210457e-04 2.592883194886164860e-04 -3.298368020203920658e-04 3.953730996227029608e-04 -4.432560569583801234e-04 4.427857437750635757e-04
3.603603603603603434e-01 1.101264650426032036e-04 -1.931374064451894259e-04 2.775427777758275550e-04 -3.527873705866435886e-04 4.226107734344672633e-04 -4.735342568131742521e-04 4.728295145635200169e-04
3.703703703703703498e-01 1.180604964565688662e-04 -2.068444443211170088e-04 2.969697605390596903e-04 -3.771893318329711453e-04 4.515480707337663586e-04 -5.056802328102492656e-04 5.047097313733403577e-04
3.803803803803803563e-01 1.265215680309246147e-04 -2.214445701900446780e-04 3.176399369201557020e-04 -4.031285935506265022e-04 4.822840303891668019e-04 -5.398013617994734279e-04 5.385308350874531361e-04
3.903903903903903627e-01 1.355426020454189953e-04 -2.369923353224653482e-04 3.396276634113368307e-04 -4.306954248287626452e-04 5.149225990052741075e-04 -5.760102294404146478e-04 5.744022459975275854e-04
4.004004004004003692e-01 1.451583389806645509e-04 -2.535452081747290682e-04 3.630111515788932608e-04 -4.599846466794117674e-04 5.495728377850313609e-04 -6.144248426524703951e-04 6.124385613983539993e-04
4.104104104104104311e-01 1.554054266223138991e-04 -2.711637110842954421e-04 3.878726408394420479e-04 -4.910958277901311328e-04 5.863491343404680098e-04 -6.551688465654758415e-04 6.527597569099380902e-04
4.204204204204204376e-01 1.663225124184719366e-04 -2.899115614773929098e-04 4.142985763326716467e-04 -5.241334854044698514e-04 6.253714194039073282e-04 -6.983717458773534099e-04 6.954913914064953353e-04
4.304304304304304440e-01 1.779503391607380300e-04 -3.098558176550531961e-04 4.423797919228793923e-04 -5.592072913145741762e-04 6.667653883720034381e-04 -7.441691305030486174e-04 7.407648154091641107e-04
4.404404404404404505e-01 1.903318440559866346e-04 -3.310670292160034162e-04 4.722116983493456865e-04 -5.964322829336203644e-04 7.106627275944748297e-04 -7.927029053757957654e-04 7.887173827760945435e-04
4.504504504504504570e-01 2.035122612524001783e-04 -3.536193921668813293e-04 5.038944765326078181e-04 -6.359290793983343997e-04 7.572013452980403672e-04 -8.441215242376883931e-04 8.394926654996361440e-04
4.604604604604604634e-01 2.175392278793469489e-04 -3.775909087616810002e-04 5.375332760300111090e-04 -6.778241026335979575e-04 8.065256070138152912e-04 -8.985802272315819182e-04 8.932406713955935327e-04
4.704704704704704699e-01 2.324628936564336688e-04 -4.030635521032074984e-04 5.732384186194685195e-04 -7.222498032920371663e-04 8.587865753532644350e-04 -9.562412820805000525e-04 9.501180644439939909e-04
4.804804804804804763e-01 2.483360341224371778e-04 -4.301234355295956526e-04 6.111256069751585173e-04 -7.693448914615115281e-04 9.141422539537586876e-04 -1.017274228613985901e-03 1.010288387514478650e-03
4.904904904904904828e-01 2.652141675298244844e-04 -4.588609867986229661e-04 6.513161383829020167e-04 -8.192545720125951137e-04 9.727578353898026732e-04 -1.081856126373211772e-03 1.073922287182328423e-03
5.005005005005005447e-01 2.831556754451819858e-04 -4.893711270715876823e-04 6.939371234261765536e-04 -8.721307844364019433e-04 1.034805952820132225e-03 -1.150171804998168130e-03 1.141197740313282943e-03
5.105105105105105512e-01 3.022219270900855601e-04 -5.217534546869295091e-04 7.391217095561343617e-04 -9.281324470005223410e-04 1.100466935114091443e-03 -1.222414117070890534e-03 1.212300282066714092e-03
5.205205205205205576e-01 3.224774074507411655e-04 -5.561124337015158807e-04 7.870093094405864083e-04 -9.874257050273376173e-04 1.169929065173038515e-03 -1.298784193058517616e-03 1.287423234937424112e-03
5.305305305305305641e-01 3.439898491780913454e-04 -5.925575871646023788e-04 8.377458339676855823e-04 -1.050184183074633808e-03 1.243388841133996007e-03 -1.379491697968956553e-03 1.366767938426382677e-03
5.405405405405405705e-01 3.668303682930162653e-04 -6.312036950758815029e-04 8.914839297600062789e-04 -1.116589240773206357e-03 1.321051240113370979e-03 -1.464755089300216187e-03 1.450543978900134881e-03
5.505505505505505770e-01 3.910736037037461474e-04 -6.721709969647659882e-04 9.483832210338504192e-04 -1.186830232050089260e-03 1.403129984118386964e-03 -1.554801875831959227e-03 1.538969419167467070e-03
5.605605605605605835e-01 4.167978605346259798e-04 -7.155853990130924512e-04 1.008610555616943792e-03 -1.261104767439145957e-03 1.489847807722898638e-03 -1.649868876774721049e-03 1.632271027270242297e-03
5.705705705705705899e-01 4.440852572569537913e-04 -7.615786856277959168e-04 1.072340254915228001e-03 -1.339618979153074912e-03 1.581436727072557192e-03 -1.750202480758456663e-03 1.730684503953234740e-03
5.805805805805805964e-01 4.730218766037105286e-04 -8.102887353537838785e-04 1.139754367596203461e-03 -1.422587788562438334e-03 1.678138309751906875e-03 -1.856058904107816881e-03 1.834454708245267457e-03
5.905905905905906028e-01 5.036979202406407412e-04 -8.618597410002327205e-04 1.211042926732274752e-03 -1.510235175698136558e-03 1.780203945013000529e-03 -1.967704447816737492e-03 1.943835880551206263e-03
6.006006006006006093e-01 5.362078671563102160e-04 -9.164424338358755952e-04 1.286404210122823110e-03 -1.602794450363914831e-03 1.887895113831540225e-03 -2.085415752599827262e-03 2.059091862621356597e-03
6.106106106106106157e-01 5.706506357234606558e-04 -9.741943116905201318e-04 1.366045003488281038e-03 -1.700508524414994383e-03 2.001483658222515637e-03 -2.209480051362520785e-03 2.180496313731690016e-03
6.206206206206206222e-01 6.071297493732172139e-04 -1.035279870781078164e-03 1.450180866203393867e-03 -1.803630184727877603e-03 2.121252049212831847e-03 -2.340195418396344689e-03 2.308332922375233229e-03
6.306306306306306286e-01 6.457535058124677521e-04 -1.099870841060811679e-03 1.539036399210113454e-03 -1.912422366354831014e-03 2.247493652833666179e-03 -2.477871014569846611e-03 2.442895612731877872e-03
6.406406406406406351e-01 6.866351497030484616e-04 -1.168146424870325235e-03 1.632845514723276978e-03 -2.027158425324545373e-03 2.380512993460265868e-03 -2.622827327750013211e-03 2.584488745151107721e-03
6.506506506506506415e-01 7.298930487092407556e-04 -1.240293538648089625e-03 1.731851707314389314e-03 -2.148122410518156934e-03 2.520626013791793432e-03 -2.775396407653374451e-03 2.733427309849609591e-03
6.606606606606606480e-01 7.756508728075108515e-04 -1.316507057437015611e-03 1.836308325930547779e-03 -2.275609334017189393e-03 2.668160330728672463e-03 -2.935922094290631390e-03 2.890037112993769104e-03
6.706706706706706544e-01 8.240377767394413324e-04 -1.396990061901812966e-03 1.946478846376835988e-03 -2.409925439287190219e-03 2.823455486369881758e-03 -3.104760239133731725e-03 3.054654954305614095e-03
6.806806806806806609e-01 8.751885854754191734e-04 -1.481954087549647824e-03 2.062637143761530002e-03 -2.551388466527998011e-03 2.986863193317803797e-03 -3.282278918099866983e-03 3.227628795300143631e-03
6.906906906906906674e-01 9.292439825428635376e-04 -1.571619375823976985e-03 2.185067764374163963e-03 -2.700327914488715852e-03 3.158747573443871758e-03 -3.468858635413202968e-03 3.409317917232252641e-03
7.007007007007006738e-01 9.863507010586583783e-04 -1.666215126718422835e-03 2.314066196437078449e-03 -2.857085298012817642e-03 3.339485389234266455e-03 -3.664892517372294201e-03 3.600093067802759023e-03
7.107107107107106803e-01 1.046661717290982415e-03 -1.765979752534280103e-03 2.449939139141574934e-03 -3.022014400546380736e-03 3.529466266801714169e-03 -3.870786495019340814e-03 3.800336595645654840e-03
7.207207207207206867e-01 1.110336446560964167e-03 -1.871161132381679928e-03 2.593004769350294291e-03 -3.195481520810406970e-03 3.729092909616930213e-03 -4.086959474676787711e-03 4.010442571592647693e-03
7.307307307307306932e-01 1.177540941279553791e-03 -1.982016867000732999e-03 2.743593005318099159e-03 -3.377865712806763995e-03 3.938781301981847220e-03 -4.313843495287638524e-03 4.230816895686661215e-03
7.407407407407406996e-01 1.248448090899722737e-03 -2.098814533455156846e-03 2.902045766754574128e-03 -3.569559018296379095e-03 4.158960901236390811e-03 -4.551883871468115177e-03 4.461877388893269528e-03
7.507507507507507061e-01 1.323237823548631745e-03 -2.221831939227034754e-03 3.068717230522522831e-03 -3.770966690858420112e-03 4.390074817661604976e-03 -4.801539321155472509e-03 4.704053868438366932e-03
7.607607607607607125e-01 1.402097309088784233e-03 -2.351357375217568921e-03 3.243974081238488322e-03 -3.982507410610123741e-03 4.632579981014437603e-03 -5.063282076709858630e-03 4.957788205681865935e-03
7.707707707707707190e-01 1.485221163341441612e-03 -2.487689867135038646e-03 3.428195756013659862e-03 -4.204613488639110351e-03 4.886947292603706014e-03 -5.337597978307392042e-03 5.223534365420974025e-03
7.807807807807807254e-01 1.572811653189784510e-03 -2.631139424727770102e-03 3.621774682546515314e-03 -4.437731060173438595e-03 5.153661761792905152e-03 -5.624986548442233690e-03 5.501758425503018059e-03
7.907907907907907319e-01 1.665078902263509523e-03 -2.782027288296805984e-03 3.825116509752495356e-03 -4.682320265489606226e-03 5.433222625793674397e-03 -5.925961046338791734e-03 5.792938575616929202e-03
8.008008008008007383e-01 1.762241096890794544e-03 -2.940686171900355576e-03 4.038640330090895181e-03 -4.938855417535283066e-03 5.726143451594314406e-03 -6.241048501061109179e-03 6.097565094124545067e-03
8.108108108108108558e-01 1.864524691987930281e-03 -3.107460502639968532e-03 4.262778892725270496e-03 -5.207825155222004648e-03 6.032952218850691321e-03 -6.570789722095723116e-03 6.416140301788218411e-03
8.208208208208208623e-01 1.972164616541461322e-03 -3.282706655396927520e-03 4.497978806631088011e-03 -5.489732581323523812e-03 6.354191382552642695e-03 -6.915739286176594315e-03 6.749178491249807968e-03
8.308308308308308687e-01 2.085404478322435817e-03 -3.466793182366658798e-03 4.744700732743245553e-03 -5.785095383898241836e-03 6.690417914267641347e-03 -7.276465499116458423e-03 7.097205831118379507e-03
8.408408408408408752e-01 2.204496767457496658e-03 -3.660101036719194765e-03 5.003419564216676253e-03 -6.094445940139222098e-03 7.042203320755307215e-03 -7.653550331408639530e-03 7.460760243529973405e-03
8.508508508508508816e-01 2.329703058466972392e-03 -3.863023789694904238e-03 5.274624593855612581e-03 -6.418331401543056827e-03 7.410133638741460936e-03 -8.047589326366602971e-03 7.840391254052725412e-03
8.608608608608608881e-01 2.461294210366119645e-03 -4.075967840427104430e-03 5.558819667751515106e-03 -6.757313759279418887e-03 7.794809404639261100e-03 -8.459191479576293193e-03 8.236659812824854640e-03
8.708708708708708945e-01 2.599550564412125061e-03 -4.299352617766799729e-03 5.856523324156140062e-03 -7.111969888636674765e-03 8.196845598007379205e-03 -8.888979088448028393e-03 8.650138085831576146e-03
8.808808808808809010e-01 2.744762139066607171e-03 -4.533610773369861624e-03 6.168268916605257161e-03 -7.482891571415753451e-03 8.616871557541816440e-03 -9.337587570671370893e-03 9.081409215250012615e-03
8.908908908908909074e-01 2.897228821731184789e-03 -4.779188365293576823e-03 6.494604720299772260e-03 -7.870685495144658442e-03 9.055530868408649681e-03 -9.805665250397447436e-03 9.531067047819216306e-03
9.009009009009009139e-01 3.057260556802312169e-03 -5.036545031337809862e-03 6.836094020745306539e-03 -8.275973227989810027e-03 9.513481219740119177e-03 -1.029387311099949631e-02 9.999715830224843033e-03
9.109109109109109204e-01 3.225177529581128594e-03 -5.306154151356165007e-03 7.193315183648170061e-03 -8.699391168248119324e-03 9.991394231136367654e-03 -1.080288451329366843e-02 1.048796987052615440e-02
9.209209209209209268e-01 3.401310345564568984e-03 -5.588502997754684828e-03 7.566861705065808935e-03 -9.141590467315167251e-03 1.048995524703953512e-02 -1.133338487813870948e-02 1.099645316469581406e-02
9.309309309309309333e-01 3.586000204635612920e-03 -5.884092873389879137e-03 7.957342240813078740e-03 -9.603236925040841906e-03 1.100986309787666331e-02 -1.188607133237540303e-02 1.152579898739140678e-02
9.409409409409409397e-01 3.779599069663330032e-03 -6.193439236074448420e-03 8.365380614132441467e-03 -1.008501085640391495e-02 1.155182982690242458e-02 -1.246165231711416146e-02 1.207664944613136282e-02
9.509509509509509462e-01 3.982469829017458614e-03 -6.517071808898015559e-03 8.791615800646490966e-03 -1.058760692846169235e-02 1.211658038171283328e-02 -1.306084715743294385e-02 1.264965499810751480e-02
9.609609609609609526e-01 4.194986452497720224e-03 -6.855534675571739976e-03 9.236701889625288306e-03 -1.111173396656046745e-02 1.270485226944658569e-02 -1.368438559260697941e-02 1.324547392893147060e-02
9.709709709709709591e-01 4.417534140175023369e-03 -7.209386360009961865e-03 9.701308020618946287e-03 -1.165811472882669932e-02 1.331739517474187819e-02 -1.433300726605714510e-02 1.386477179268279757e-02
9.809809809809809655e-01 4.650509463640210145e-03 -7.579199889369137369e-03 1.018611829452805394e-02 -1.222748564799820692e-02 1.395497053957329633e-02 -1.500746117427559888e-02 1.450822081270375548e-02
9.909909909909909720e-01 4.894320499156298507e-03 -7.965562839774467663e-03 1.069183165821067580e-02 -1.282059653969919860e-02 1.461835110415625125e-02 -1.570850507406478316e-02 1.517649924266752277e-02
1.001001001001001089e+00 5.149386952212111832e-03 -8.369077363977914588e-03 1.121916176175554412e-02 -1.343821027631263848e-02 1.530832040817509121e-02 -1.643690484751005390e-02 1.587029068753548211e-02
1.011011011011011096e+00 5.416140272977579620e-03 -8.790360200205208849e-03 1.176883678758258896e-02 -1.408110242565458609e-02 1.602567225166086351e-02 -1.719343382419115385e-02 1.659028338410788520e-02
1.021021021021021102e+00 5.695023759978142495e-03 -9.230042657917270077e-03 1.234159924581602896e-02 -1.475006084802546295e-02 1.677121010844972310e-02 -1.797887205328659033e-02 1.733716943426857893e-02
1.031031031031031109e+00 5.986492646392098209e-03 -9.688770571530004941e-03 1.293820572416632536e-02 -1.544588523784405643e-02 1.754574647682252339e-02 -1.879400550933819566e-02 1.811164397548699692e-02
1.041041041041041115e+00 6.291014172540178480e-03 -1.016720422805300096e-02 1.355942660057768076e-02 -1.616938662007411792e-02 1.835010217929222351e-02 -1.963962524484514846e-02 1.891440430154239100e-02
1.051051051051051122e+00 6.609067644928369976e-03 -1.066601826937920057e-02 1.420604571987133143e-02 -1.692138680321740238e-02 1.918510561387550342e-02 -2.051652649249610660e-02 1.974614893641508592e-02
1.061061061061061128e+00 6.941144481111273870e-03 -1.118590156819295953e-02 1.487886003326421326e-02 -1.770271778784608674e-02 2.005159195600605612e-02 -2.142550771644464308e-02 2.060757666100969734e-02
1.071071071071071135e+00 7.287748239639143741e-03 -1.172755707647285713e-02 1.557867919967320831e-02 -1.851422112970101466e-02 2.095040231032340231e-02 -2.236736961212721503e-02 2.149938549247462985e-02
1.081081081081081141e+00 7.649394634349260952e-03 -1.229170164557748593e-02 1.630632514774960767e-02 -1.935674725644142766e-02 2.188238281165323304e-02 -2.334291405422314614e-02 2.242227161598635277e-02
1.091091091091091148e+00 8.026611532261369863e-03 -1.287906581691741249e-02 1.706263159762757067e-02 -2.023115473719579172e-02 2.284838367458309066e-02 -2.435294299246181307e-02 2.337692826897680431e-02
1.101101101101101154e+00 8.419938934337903996e-03 -1.349039358223482615e-02 1.784844354141380124e-02 -2.113830950413283713e-02 2.384925819113072054e-02 -2.539825729509400873e-02 2.436404457789757838e-02
1.111111111111111160e+00 8.829928938372536701e-03 -1.412644211253390701e-02 1.866461668149368286e-02 -2.207908402534685885e-02 2.488586167610177743e-02 -2.647965553996198262e-02 2.538430434773462571e-02
1.121121121121121167e+00 9.257145683275395942e-03 -1.478798145472993118e-02 1.951201682578188046e-02 -2.305435642843095198e-02 2.595905035983882281e-02 -2.759793275322573042e-02 2.643838480461256635e-02
1.131131131131131173e+00 9.702165274030010930e-03 -1.547579419511368667e-02 2.039151923910266159e-02 -2.406500957419798262e-02 2.706968022817395417e-02 -2.875387909593175861e-02 2.752695529195777965e-02
1.141141141141141180e+00 1.016557568660611879e-02 -1.619067508875983094e-02 2.130400794994737057e-02 -2.511193008009943509e-02 2.821860580951402950e-02 -2.994827849874495684e-02 2.865067592082451431e-02
1.151151151151151186e+00 1.064797665212343161e-02 -1.693343065404364495e-02 2.225037501192350317e-02 -2.619600729298868919e-02 2.940667890910925869e-02 -3.118190724530325864e-02 2.981019617512747563e-02
1.161161161161161193e+00 1.114997951957498110e-02 -1.770487873147017985e-02 2.323151971928146334e-02 -2.731813221097686983e-02 3.063474729068318622e-02 -3.245553250479953772e-02 3.100615347266826374e-02
1.171171171171171199e+00 1.167220709643417877e-02 -1.850584800606309629e-02 2.424834777598160185e-02 -2.847919635423585422e-02 3.190365330573468466e-02 -3.376991081454455007e-02 3.223917168299045288e-02
1.181181181181181206e+00 1.221529346648802389e-02 -1.933717749260771210e-02 2.530177041784568981e-02 -2.968009058471546974e-02 3.321423247096020465e-02 -3.512578651341852903e-02 3.350985960325015417e-02
1.191191191191191212e+00 1.277988378425925012e-02 -2.019971598309384594e-02 2.639270348742316086e-02 -3.092170387485833338e-02 3.456731199438724950e-02 -3.652389012727800394e-02 3.481880939344329795e-02
1.201201201201201219e+00 1.336663404540330488e-02 -2.109432145575910328e-02 2.752206646129322018e-02 -3.220492202551831357e-02 3.596370925095724452e-02 -3.796493670754633176e-02 3.616659497248960603e-02
1.211211211211211225e+00 1.397621083249168082e-02 -2.202186044519214084e-02 2.869078142961992497e-02 -3.353062633341489379e-02 3.740423020844790836e-02 -3.944962412438305505e-02 3.755377037683398089e-02
1.221221221221221231e+00 1.460929103562115354e-02 -2.298320737301834393e-02 2.989977202787754904e-02 -3.489969220858752524e-02 3.888966780478110563e-02 -4.097863131599727843e-02 3.898086808338922099e-02
1.231231231231231238e+00 1.526656154731945852e-02 -2.397924383875725540e-02 3.114996232076821039e-02 -3.631298774244967609e-02 4.042080027792232383e-02 -4.255261649584234779e-02 4.044839729881014034e-02
1.241241241241241244e+00 1.594871893125120871e-02 -2.501085787051180245e-02 3.244227563846369816e-02 -3.777137222718261050e-02 4.199838944974146338e-02 -4.417221531960555808e-02 4.195684221725531904e-02
1.251251251251251251e+00 1.665646906426413582e-02 -2.607894313522397811e-02 3.377763336541637906e-02 -3.927569462735298195e-02 4.362317896537162148e-02 -4.583803901408364800e-02 4.350666024896220063e-02
1.261261261261261257e+00 1.739052675135446466e-02 -2.718439810831032102e-02 3.515695368210254579e-02 -4.082679200478632475e-02 4.529589248977209520e-02 -4.755067247021507737e-02 4.509828022212882676e-02
1.271271271271271264e+00 1.815161531317173102e-02 -2.832812520257244060e-02 3.658115026018302074e-02 -4.242548789787977531e-02 4.701723186337463528e-02 -4.931067230272070251e-02 4.673210056076601560e-02
1.281281281281281270e+00 1.894046614572771764e-02 -2.951102985636428269e-02 3.805113091169177314e-02 -4.407259065669226483e-02 4.878787521886619738e-02 -5.111856487898644441e-02 4.840848744135187870e-02
1.291291291291291277e+00 1.975781825202096303e-02 -3.073401958108706519e-02 3.956779619299249928e-02 -4.576889173530762633e-02 5.060847506133795554e-02 -5.297484432000378746e-02 5.012777293128922729e-02
1.301301301301301283e+00 2.060441774533782952e-02 -3.199800296817611328e-02 4.113203796437584631e-02 -4.751516394312581965e-02 5.247965631420728472e-02 -5.487997047636588438e-02 5.189025311233248783e-02
1.311311311311311290e+00 2.148101732404364070e-02 -3.330388865584027469e-02 4.274473790630597958e-02 -4.931215965690033398e-02 5.440201433349816512e-02 -5.683436688249802332e-02 5.369618619231624618e-02
1.321321321321321296e+00 2.238837571773183086e-02 -3.465258425591440095e-02 4.440676599346349285e-02 -5.116060899550253088e-02 5.637611289324368641e-02 -5.883841869248180451e-02 5.554579060867948642e-02
1.331331331331331302e+00 2.332725710465678379e-02 -3.604499524128823573e-02 4.611897892787353292e-02 -5.306121795955998088e-02 5.840248214495234041e-02 -6.089247060100898973e-02 5.743924312743818594e-02
1.341341341341341309e+00 2.429843050043583794e-02 -3.748202379448078991e-02 4.788221853255133359e-02 -5.501466653828093745e-02 6.048161655425748212e-02 -6.299682475317802677e-02 5.937667694141548352e-02
1.351351351351351315e+00 2.530266911806827376e-02 -3.896456761803811231e-02 4.969731010724276477e-02 -5.702160678594429821e-02 6.261397281804480242e-02 -6.515173864701666318e-02 6.135817977168844112e-02
1.361361361361361322e+00 2.634074969938385649e-02 -4.049351870754305804e-02 5.156506074798507949e-02 -5.908266087070031952e-02 6.479996776552718329e-02 -6.735742303278371979e-02 6.338379197635704565e-02
1.371371371371371328e+00 2.741345181810056486e-02 -4.206976208813946461e-02 5.348625763236108943e-02 -6.119841909849358524e-02 6.703997624690707924e-02 -6.961403981326549917e-02 6.545350467088092983e-02
1.381381381381381335e+00 2.852155715474028602e-02 -4.369417451558877535e-02 5.546166627246946340e-02 -6.336943791508420354e-02 6.933432901343500321e-02 -7.192169994944251632e-02 6.756725786436426628e-02
1.391391391391391341e+00 2.966584874372261288e-02 -4.536762314299405685e-02 5.749202873778361950e-02 -6.559623788930693533e-02 7.168331059283744588e-02 -7.428046137605283372e-02 6.972493861629482093e-02
1.401401401401401348e+00 3.084711019303011323e-02 -4.709096415444601752e-02 5.957806185022132550e-02 -6.787930168086851734e-02 7.408715716424647824e-02 -7.669032693172619930e-02 7.192637921836393666e-02
